,grid_id,has_tree,avg_height,avg_diameter,avg_year,Fraxinus,Salix,Alnus,Quercus,Tilia,Acer,Populus,Betula,Prunus,Platanus,Malus,Robinia,Crataegus,Ulmus,Carpinus,Overig,Onbekend,Incident_ID,Service_Area,Date,Hour,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,wind_speed_10m,wind_direction_10m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
67,14953,True,11.591,0.0,1998.455,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47306,Driemond,2007-01-20,11,11.087001,85.73142,8.787001,5.5337753,0.6,0.6,0.0,0.0,53.0,1007.5,1007.37885,35.900864,248.83867,77.76,9.987,8.987,8.987,11.687,0.718,0.721,0.712,0.624
68,14956,True,8.833,0.0,1429.333,1.0,2.0,2.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,395143,Driemond,2022-03-02,9,4.4805,83.51491,1.9305,1.1693716,0.0,0.0,0.0,0.0,0.0,1025.3,1025.1738,10.308831,77.90526,20.519999,3.8805,5.0305004,7.0305004,9.580501,0.678,0.688,0.71,0.676
69,14958,True,13.0,0.0,2002.0,0.0,0.0,0.0,6.0,0.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,402218,Driemond,2022-06-02,18,15.080501,64.91563,8.5305,12.496038,0.0,0.0,0.0,0.0,1.0,1021.2,1021.07916,15.077082,33.310646,29.519999,17.880499,13.9305,12.580501,9.6305,0.542,0.52,0.527,0.652
70,15241,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393502,Anton,2022-02-18,17,7.7435,68.91269,2.3935,-1.683505,0.0,0.0,0.0,0.0,1.0,986.7,986.81995,52.810905,244.1337,102.24,8.3435,7.8435,7.4435,9.8435,0.729,0.725,0.695,0.663
71,15257,True,15.949,0.15,1944.878,7.0,3.0,0.0,0.0,0.0,34.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,393427,Anton,2022-02-18,17,7.724,68.90866,2.374,-1.7065048,0.0,0.0,0.0,0.0,1.0,986.7,986.46014,52.810905,244.1337,102.24,8.324,7.824,7.424,9.824,0.729,0.725,0.695,0.663
72,15271,True,10.122,0.0,1902.196,3.0,0.0,1.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,6.0,0.0,341042,Anton,2020-02-10,0,9.617499,73.78887,5.1675,2.1180482,0.2,0.2,0.0,0.0,51.0,985.0,984.64307,43.322823,244.92561,95.399994,8.7675,7.0175004,7.4175,10.3175,0.742,0.737,0.677,0.627
73,15615,True,13.19,0.0,1843.262,5.0,0.0,3.0,3.0,0.0,5.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,116835,Anton,2012-01-05,20,4.8545003,76.96482,1.1545,-3.3591166,0.0,0.0,0.0,0.0,2.0,1001.9,1001.16174,43.02113,315.339,72.36,5.4545,6.7045,7.8545003,10.9545,0.726,0.735,0.704,0.633
74,15615,True,13.19,0.0,1843.262,5.0,0.0,3.0,3.0,0.0,5.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,393774,Anton,2022-02-18,23,5.248,64.0504,-1.002,-3.1358104,0.0,0.0,0.0,0.0,0.0,997.6,996.8658,41.896328,250.9422,81.36,6.348,7.698,7.448,9.798,0.717,0.723,0.696,0.663
75,15640,True,7.769,0.0,1845.231,1.0,16.0,5.0,0.0,0.0,2.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,50105,Driemond,2007-03-18,14,7.25,45.53265,-3.75,-1.2206125,0.0,0.0,0.0,0.0,1.0,996.7,996.82117,40.00052,272.5791,83.520004,9.3,8.8,8.3,10.05,0.68,0.668,0.698,0.675
76,15959,True,13.333,0.4,1488.173,1.0,0.0,3.0,0.0,7.0,0.0,0.0,10.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,24.0,0.0,335557,Anton,2019-12-08,10,11.2305,85.16958,8.830501,5.5403805,0.2,0.2,0.0,0.0,51.0,997.1,996.9803,36.918873,246.43459,65.520004,8.4805,7.2305,7.7305,12.4805,0.712,0.69,0.649,0.59
77,15987,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433537,Driemond,2023-07-05,11,13.624,81.001274,10.424,8.210366,0.7,0.7,0.0,0.0,53.0,1007.0,1006.75995,38.0733,256.88354,68.4,13.274,16.524,16.174002,10.874,0.704,0.439,0.536,0.651
78,15987,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434267,Driemond,2023-07-05,11,13.624,81.001274,10.424,8.210366,0.7,0.7,0.0,0.0,53.0,1007.0,1006.75995,38.0733,256.88354,68.4,13.274,16.524,16.174002,10.874,0.704,0.439,0.536,0.651
79,15987,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435462,Driemond,2023-07-17,9,17.424002,67.63212,11.374,13.993652,0.3,0.3,0.0,0.0,51.0,1017.3,1017.06067,26.427528,245.87901,47.88,18.524,18.724,16.674002,11.374,0.42,0.431,0.519,0.646
80,16302,True,12.649,0.0,1860.34,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,3.0,0.0,0.0,2.0,1.0,7.0,2.0,11.0,0.0,47649,Anton,2007-01-25,12,-0.026,68.27406,-5.176,-4.782047,0.0,0.0,0.0,0.0,1.0,1026.7,1026.3147,13.397612,59.300358,28.44,0.124000005,2.424,8.224,11.524,0.69,0.701,0.707,0.632
81,16335,True,14.44,0.376,1984.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,393701,Weesp,2022-02-18,20,6.5175004,61.380333,-0.3825,-2.3820782,0.0,0.0,0.0,0.0,0.0,993.5,993.1359,46.060303,248.448,84.24,7.2675004,7.8175,7.4175,9.8175,0.722,0.724,0.696,0.663
82,16607,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393817,Anton,2022-02-19,8,4.7,68.02584,-0.7,-1.7769246,0.0,0.0,0.0,0.0,1.0,1009.8,1010.04865,29.122198,261.46933,52.199997,5.05,7.2,7.5,9.85,0.708,0.718,0.697,0.664
83,16607,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393943,Anton,2022-02-19,13,7.15,60.649002,0.05,0.61202765,0.3,0.3,0.0,0.0,51.0,1011.3,1011.54645,30.319181,240.08644,59.76,7.4,7.05,7.5,9.85,0.709,0.716,0.697,0.664
84,16643,True,15.138,0.0,1889.8,1.0,1.0,3.0,1.0,0.0,4.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,0.0,109550,Anton,2011-06-16,19,13.824,88.605225,11.974,11.4653,0.4,0.4,0.0,0.0,51.0,1010.2,1009.83936,20.380579,234.34457,36.719997,15.974,15.824,13.274,9.124,0.617,0.426,0.516,0.639
85,16659,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283125,Anton,2017-09-13,9,14.937,65.76862,8.587001,7.320921,0.0,0.0,0.0,0.0,1.0,993.6,993.6,49.6813,256.16513,86.76,14.237,14.587001,15.537001,13.987,0.711,0.676,0.48,0.6
86,16677,True,15.706,0.432,1870.235,0.0,0.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,433666,Weesp,2023-07-05,15,16.424002,72.0577,11.374,12.692694,0.1,0.1,0.0,0.0,51.0,1011.0,1010.76154,29.179993,272.12103,57.239998,16.574001,16.324001,16.174002,10.874,0.662,0.447,0.536,0.651
87,16677,True,15.706,0.432,1870.235,0.0,0.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,434396,Weesp,2023-07-05,15,16.424002,72.0577,11.374,12.692694,0.1,0.1,0.0,0.0,51.0,1011.0,1010.76154,29.179993,272.12103,57.239998,16.574001,16.324001,16.174002,10.874,0.662,0.447,0.536,0.651
88,16678,True,3.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,443439,Weesp,2023-11-02,16,10.1305,78.07478,6.4805,2.1157475,0.3,0.3,0.0,0.0,51.0,969.2,969.0831,48.85665,191.4755,84.6,10.2305,11.2805,12.830501,13.9805,0.739,0.727,0.68,0.621
89,16956,True,14.938,0.259,2004.688,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112593,Anton,2011-09-12,18,17.35,73.18179,12.5,12.652456,0.0,0.0,0.0,0.0,1.0,1005.8,1006.0363,37.5851,233.56905,69.12,17.7,16.8,15.1,12.4,0.634,0.638,0.603,0.597
90,16966,True,15.013,0.515,1848.026,0.0,2.0,1.0,9.0,0.0,7.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,9.0,0.0,326846,Anton,2019-08-10,15,21.748,52.64828,11.648,16.195608,0.0,0.0,0.0,0.0,1.0,1008.4,1007.6996,41.551548,232.03789,76.67999,21.798,19.048,17.248,12.348,0.545,0.434,0.472,0.597
91,16979,True,13.431,0.0,1991.861,12.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,55319,Anton,2007-06-26,12,13.9435,73.80029,9.3435,8.507772,0.3,0.3,0.0,0.0,51.0,1001.2,1001.2,36.12398,299.88644,70.92,15.5935,15.7435,15.4435,11.393499,0.7,0.676,0.566,0.652
92,16985,True,9.31,0.0,787.576,8.0,0.0,2.0,8.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,436627,Anton,2023-08-02,20,16.924002,83.03669,14.024,14.640245,1.3,1.3,0.0,0.0,61.0,987.7,987.4674,24.64094,191.80241,40.32,17.924002,17.424002,16.224,12.074,0.627,0.519,0.51,0.64
93,16989,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404613,Anton,2022-07-02,16,21.837,51.46718,11.387,20.12571,0.0,0.0,0.0,0.0,2.0,1019.0,1019.0,14.654254,207.824,30.599998,21.087,17.587,15.237,10.587001,0.569,0.553,0.509,0.64
94,17317,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340748,Anton,2020-02-09,14,10.9,76.60311,6.95,1.5974741,0.4,0.4,0.0,0.0,51.0,992.1,992.3387,58.442093,206.72282,116.64,8.7,6.45,7.45,10.35,0.67,0.672,0.675,0.627
95,17362,True,8.135,0.279,1992.231,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,13.0,0.0,393140,Weesp,2022-02-18,16,8.937,65.589615,2.837,-0.923131,0.0,0.0,0.0,0.0,0.0,985.3,985.3,56.335114,231.22581,108.72,8.687,7.837,7.437,9.837001,0.732,0.725,0.695,0.663
96,17650,True,16.917,0.678,1850.462,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,6.0,3.0,0.0,368659,Anton,2021-03-11,10,10.722,68.3233,5.1219997,1.2881145,0.0,0.0,0.0,0.0,3.0,990.2,989.0091,56.521145,232.76509,117.0,8.422,5.672,6.522,9.222,0.685,0.66,0.668,0.654
97,17663,True,7.105,0.15,2007.31,0.0,0.0,0.0,3.0,6.0,2.0,0.0,8.0,6.0,3.0,0.0,1.0,0.0,0.0,1.0,28.0,0.0,290224,Anton,2017-12-13,15,5.6435003,91.34583,4.3435,1.244698,0.0,0.0,0.0,0.07,2.0,993.7,993.822,20.883102,215.88223,38.88,3.5435,3.7435,7.5435004,12.5435,0.726,0.691,0.635,0.597
98,17666,True,8.58,0.0,2006.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,393953,Anton,2022-02-19,13,7.1435003,60.647408,0.0435,0.6045232,0.3,0.3,0.0,0.0,51.0,1011.3,1011.4236,30.319181,240.08644,59.76,7.3935003,7.0435004,7.4935,9.8435,0.709,0.716,0.697,0.664
99,17675,True,12.25,0.0,2006.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,432324,Anton,2023-06-25,0,19.067501,79.644905,15.4675,19.166088,0.0,0.0,0.0,0.0,0.0,1020.9,1020.54224,12.015589,81.38444,12.24,20.2175,20.417501,15.8175,10.367499,0.345,0.404,0.548,0.654
100,17706,True,12.0,0.379,1990.947,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,393733,Weesp,2022-02-18,21,6.3805003,54.155556,-2.2195,-3.118761,0.0,0.0,0.0,0.0,1.0,995.1,994.9784,48.386196,252.239,83.159996,6.9805,7.7805004,7.4305,9.830501,0.72,0.724,0.696,0.663
101,17708,True,10.875,0.272,1979.667,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,391429,Weesp,2022-01-31,10,6.224,79.12795,2.874,-1.8060794,0.0,0.0,0.0,0.0,3.0,1007.7,1007.4534,43.831383,312.33694,80.64,5.074,6.024,6.824,10.324,0.705,0.663,0.679,0.657
102,17709,True,10.5,0.334,1898.091,1.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,392948,Weesp,2022-02-18,15,9.224,65.42165,3.074,-1.4844589,0.1,0.1,0.0,0.0,51.0,985.7,985.4617,62.454556,228.03741,105.479996,8.874,7.774,7.424,9.824,0.736,0.724,0.695,0.663
103,18036,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320217,Driemond,2019-05-18,12,19.1435,61.401497,11.5435,20.732433,0.1,0.1,0.0,0.0,51.0,1005.9,1006.0179,2.3051248,141.34016,25.919998,19.1935,12.4935,10.6935,9.5935,0.435,0.483,0.555,0.614
104,18044,True,16.266,0.525,1985.562,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,433680,Weesp,2023-07-05,15,16.437,72.06011,11.387,12.709711,0.1,0.1,0.0,0.0,51.0,1011.0,1011.0,29.179993,272.12103,57.239998,16.587,16.337,16.187,10.887,0.662,0.447,0.536,0.651
105,18044,True,16.266,0.525,1985.562,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,434410,Weesp,2023-07-05,15,16.437,72.06011,11.387,12.709711,0.1,0.1,0.0,0.0,51.0,1011.0,1011.0,29.179993,272.12103,57.239998,16.587,16.337,16.187,10.887,0.662,0.447,0.536,0.651
106,18048,True,9.0,0.283,1632.818,0.0,4.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,433594,Weesp,2023-07-05,12,13.974,87.45846,11.924,9.679924,0.2,0.2,0.0,0.0,51.0,1008.2,1007.9601,33.541878,257.6046,64.439995,13.674,16.424002,16.174002,10.874,0.694,0.437,0.536,0.651
107,18048,True,9.0,0.283,1632.818,0.0,4.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,434324,Weesp,2023-07-05,12,13.974,87.45846,11.924,9.679924,0.2,0.2,0.0,0.0,51.0,1008.2,1007.9601,33.541878,257.6046,64.439995,13.674,16.424002,16.174002,10.874,0.694,0.437,0.536,0.651
108,18348,True,12.2,0.0,2003.433,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,115137,Anton,2011-11-27,12,11.7935,87.256454,9.7435,5.6885347,0.8,0.8,0.0,0.0,53.0,1014.1,1014.1,41.476624,266.51678,80.28,10.5935,8.893499,9.2935,12.1935,0.612,0.609,0.618,0.618
109,18389,True,8.559,0.266,1882.353,0.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,391494,Weesp,2022-01-31,16,6.437,76.6761,2.637,-0.71685505,0.0,0.0,0.0,0.0,2.0,1014.5,1014.5,37.52471,331.95993,67.32,5.587,5.937,6.837,10.337001,0.694,0.668,0.678,0.657
110,18683,True,7.986,0.338,828.083,0.0,0.0,0.0,28.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,127770,Anton,2012-09-29,12,14.1805,64.27687,7.5305004,10.432448,0.0,0.0,0.0,0.0,1.0,1015.5,1015.25854,21.316135,274.8439,42.48,14.580501,12.9305,13.830501,12.830501,0.676,0.669,0.605,0.644
111,18704,True,3.0,0.0,2010.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393864,Anton,2022-02-19,10,6.4305,60.251373,-0.7195,-0.37442493,0.0,0.0,0.0,0.0,0.0,1010.9,1010.7765,31.353085,254.68712,54.36,5.8805003,7.0805,7.4805,9.830501,0.706,0.717,0.697,0.664
112,19028,True,10.929,0.0,1771.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,37587,Anton,2006-08-02,10,16.293499,85.147804,13.7935,14.400356,0.8,0.8,0.0,0.0,53.0,1003.7,1003.7,21.398056,257.36664,43.56,17.3935,18.793499,17.8935,11.143499,0.512,0.352,0.486,0.621
113,19034,True,13.5,0.0,2006.846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,127520,Anton,2012-09-24,17,14.4,76.64792,10.35,8.646134,0.0,0.0,0.0,0.0,2.0,990.2,990.3179,40.257275,218.09972,71.64,14.05,12.8,14.25,12.8,0.718,0.677,0.593,0.645
114,19042,True,9.672,0.75,1441.621,2.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,433242,Anton,2023-07-05,9,13.35,82.87772,10.5,6.386121,2.3,2.3,0.0,0.0,61.0,1001.9,1002.1392,48.85665,258.5245,91.439995,13.2,16.75,16.2,10.9,0.72,0.421,0.536,0.651
115,19042,True,9.672,0.75,1441.621,2.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,433972,Anton,2023-07-05,9,13.35,82.87772,10.5,6.386121,2.3,2.3,0.0,0.0,61.0,1001.9,1002.1392,48.85665,258.5245,91.439995,13.2,16.75,16.2,10.9,0.72,0.421,0.536,0.651
116,19063,True,10.5,0.15,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,391408,Driemond,2022-01-31,9,5.924,81.07015,2.924,-2.6690984,0.2,0.2,0.0,0.0,51.0,1006.6,1006.3537,47.75533,310.41382,83.88,4.924,6.024,6.824,10.324,0.709,0.662,0.679,0.657
117,19369,True,8.82,0.0,1754.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,393594,Anton,2022-02-18,18,7.037,64.92968,0.88699996,-2.705976,0.0,0.0,0.0,0.0,1.0,989.4,989.4,53.208195,261.0476,91.439995,7.937,7.837,7.437,9.837001,0.727,0.725,0.696,0.663
118,19374,True,12.442,0.0,1965.426,1.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,17.0,13.0,0.0,284848,Anton,2017-10-05,12,13.7675,64.18429,7.1175003,7.8513813,0.0,0.0,0.0,0.0,2.0,1011.0,1010.63904,35.494247,310.47513,63.36,14.1675,13.367499,14.117499,14.0675,0.657,0.619,0.54,0.598
119,19374,True,12.442,0.0,1965.426,1.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,17.0,13.0,0.0,393630,Anton,2022-02-18,18,7.0175004,64.92524,0.86749995,-2.7286582,0.0,0.0,0.0,0.0,1.0,989.4,989.0381,53.208195,261.0476,91.439995,7.9175,7.8175,7.4175,9.8175,0.727,0.725,0.696,0.663
120,19385,True,7.128,0.0,1851.786,2.0,0.0,0.0,0.0,20.0,3.0,0.0,4.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,1.0,280272,Anton,2017-08-04,17,19.15,67.7626,13.05,16.783329,0.1,0.1,0.0,0.0,51.0,1011.8,1012.03644,22.862123,243.8385,47.519997,20.35,18.35,16.6,12.7,0.571,0.559,0.481,0.61
121,19386,True,9.885,0.0,1538.692,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,393495,Anton,2022-02-18,17,7.7435,68.91269,2.3935,-1.683505,0.0,0.0,0.0,0.0,1.0,986.7,986.81995,52.810905,244.1337,102.24,8.3435,7.8435,7.4435,9.8435,0.729,0.725,0.695,0.663
122,19713,True,10.963,0.0,1920.148,2.0,0.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,81985,Anton,2009-05-11,18,11.337001,62.749977,4.487,6.3570786,0.0,0.0,0.0,0.0,0.0,1022.1,1021.9773,25.071098,32.092564,48.96,14.687,13.087001,10.637,8.037001,0.519,0.549,0.603,0.661
123,19724,True,8.802,0.0,1637.52,1.0,0.0,0.0,1.0,2.0,13.0,0.0,8.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,16.0,1.0,292072,Anton,2018-01-03,13,7.8305,74.509,3.5805,-0.6721401,0.1,0.1,0.0,0.0,51.0,989.1,988.97974,47.9895,273.8712,87.12,7.0305004,6.9305,7.6805,11.4805,0.739,0.736,0.678,0.605
124,20049,True,9.3,0.15,2000.92,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,393068,Anton,2022-02-18,15,9.2435,65.42599,3.0935,-1.4613028,0.1,0.1,0.0,0.0,51.0,985.7,985.8192,62.454556,228.03741,105.479996,8.893499,7.7935004,7.4435,9.8435,0.736,0.724,0.695,0.663
125,20066,True,16.059,0.4,1955.615,0.0,0.0,0.0,0.0,0.0,13.0,0.0,7.0,2.0,0.0,0.0,19.0,6.0,1.0,1.0,3.0,0.0,407790,Anton,2022-08-12,16,29.2305,36.00584,12.6305,27.235945,0.0,0.0,0.0,0.0,0.0,1017.3,1017.18494,19.296135,36.656208,34.56,29.7305,21.5805,17.130499,12.2305,0.254,0.343,0.459,0.624
126,20067,True,9.882,0.15,1945.684,2.0,0.0,0.0,1.0,2.0,8.0,0.0,4.0,0.0,1.0,4.0,0.0,3.0,1.0,1.0,11.0,0.0,442535,Anton,2023-10-22,2,12.5435,91.18212,11.143499,9.548502,0.1,0.1,0.0,0.0,51.0,994.9,995.0191,22.963936,193.60056,43.56,11.9435,12.5935,14.1935,14.0435,0.712,0.701,0.578,0.62
127,20364,True,11.25,0.225,1708.05,1.0,0.0,8.0,0.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326149,Duivendrecht,2019-07-31,19,18.1935,70.281784,12.6935,16.477133,0.0,0.0,0.0,0.0,2.0,1015.0,1015.11896,17.581125,227.4896,35.64,19.8435,20.4435,17.4435,11.9435,0.375,0.387,0.479,0.599
128,20722,True,7.734,0.184,1989.875,14.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,322048,Anton,2019-06-08,14,16.574001,57.01237,8.024,9.8492775,0.1,0.1,0.0,0.0,51.0,1014.3,1014.0607,42.87477,229.08571,87.479996,15.924,15.024,13.374,9.974,0.632,0.537,0.525,0.61
129,20724,True,15.981,0.312,1731.611,0.0,0.0,2.0,10.0,2.0,11.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,393465,Anton,2022-02-18,17,7.7175,68.9073,2.3675,-1.7141714,0.0,0.0,0.0,0.0,1.0,986.7,986.33997,52.810905,244.1337,102.24,8.3175,7.8175,7.4175,9.8175,0.729,0.725,0.695,0.663
130,20730,True,7.673,0.16,2003.538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,81868,Anton,2009-05-08,16,11.7565,69.249306,6.3065,6.234164,0.0,0.0,0.0,0.0,0.0,1013.7,1013.94324,31.491255,259.46088,61.56,13.606501,12.0565,10.5065,7.9564996,0.572,0.562,0.609,0.662
131,21068,True,7.132,0.443,270.508,10.0,0.0,0.0,3.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,27.0,0.0,55203,Anton,2007-06-23,16,17.772001,83.674416,14.972,16.799006,0.2,0.2,0.0,0.0,51.0,1008.6,1007.29834,18.057508,265.42615,33.12,19.572,17.372002,15.472,11.222,0.679,0.625,0.561,0.652
132,21069,True,9.147,0.2,934.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,101821,Anton,2010-11-12,7,10.4305,65.6891,4.2805004,2.8192968,0.0,0.0,0.0,0.0,1.0,988.2,987.962,42.82638,253.39293,75.96,8.1305,7.1805,10.1805,12.1805,0.706,0.701,0.623,0.616
133,21091,True,15.753,0.0,1970.367,6.0,0.0,5.0,6.0,0.0,74.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,434533,Anton,2023-07-06,11,18.924002,61.55393,11.374,17.335388,0.0,0.0,0.0,0.0,1.0,1017.2,1016.96204,17.555307,241.85849,33.48,19.124,15.974,16.074001,10.924,0.608,0.472,0.535,0.651
