,id,service_area,geometry
11933,11933,Anton,"POLYGON ((4.981423499856621 52.31282237884295, 4.98437122894109 52.31282237884295, 4.98437122894109 52.31102057704115, 4.981423499856621 52.31102057704115, 4.981423499856621 52.31282237884295))"
11934,11934,Anton,"POLYGON ((4.981423499856621 52.314624180644756, 4.98437122894109 52.314624180644756, 4.98437122894109 52.31282237884295, 4.981423499856621 52.31282237884295, 4.981423499856621 52.314624180644756))"
11935,11935,Anton,"POLYGON ((4.981423499856621 52.31642598244656, 4.98437122894109 52.31642598244656, 4.98437122894109 52.314624180644756, 4.981423499856621 52.314624180644756, 4.981423499856621 52.31642598244656))"
11936,11936,Anton,"POLYGON ((4.981423499856621 52.318227784248364, 4.98437122894109 52.318227784248364, 4.98437122894109 52.31642598244656, 4.981423499856621 52.31642598244656, 4.981423499856621 52.318227784248364))"
11937,11937,Anton,"POLYGON ((4.981423499856621 52.32002958605017, 4.98437122894109 52.32002958605017, 4.98437122894109 52.318227784248364, 4.981423499856621 52.318227784248364, 4.981423499856621 52.32002958605017))"
11938,11938,Anton,"POLYGON ((4.981423499856621 52.32183138785197, 4.98437122894109 52.32183138785197, 4.98437122894109 52.32002958605017, 4.981423499856621 52.32002958605017, 4.981423499856621 52.32183138785197))"
11939,11939,Anton,"POLYGON ((4.981423499856621 52.323633189653776, 4.98437122894109 52.323633189653776, 4.98437122894109 52.32183138785197, 4.981423499856621 52.32183138785197, 4.981423499856621 52.323633189653776))"
11940,11940,Anton,"POLYGON ((4.981423499856621 52.32543499145558, 4.98437122894109 52.32543499145558, 4.98437122894109 52.323633189653776, 4.981423499856621 52.323633189653776, 4.981423499856621 52.32543499145558))"
11941,11941,Anton,"POLYGON ((4.981423499856621 52.327236793257384, 4.98437122894109 52.327236793257384, 4.98437122894109 52.32543499145558, 4.981423499856621 52.32543499145558, 4.981423499856621 52.327236793257384))"
11942,11942,Diemen,"POLYGON ((4.981423499856621 52.32903859505919, 4.98437122894109 52.32903859505919, 4.98437122894109 52.327236793257384, 4.981423499856621 52.327236793257384, 4.981423499856621 52.32903859505919))"
11943,11943,Diemen,"POLYGON ((4.981423499856621 52.33084039686099, 4.98437122894109 52.33084039686099, 4.98437122894109 52.32903859505919, 4.981423499856621 52.32903859505919, 4.981423499856621 52.33084039686099))"
11944,11944,Diemen,"POLYGON ((4.981423499856621 52.332642198662796, 4.98437122894109 52.332642198662796, 4.98437122894109 52.33084039686099, 4.981423499856621 52.33084039686099, 4.981423499856621 52.332642198662796))"
11945,11945,Diemen,"POLYGON ((4.981423499856621 52.3344440004646, 4.98437122894109 52.3344440004646, 4.98437122894109 52.332642198662796, 4.981423499856621 52.332642198662796, 4.981423499856621 52.3344440004646))"
11946,11946,Diemen,"POLYGON ((4.981423499856621 52.336245802266404, 4.98437122894109 52.336245802266404, 4.98437122894109 52.3344440004646, 4.981423499856621 52.3344440004646, 4.981423499856621 52.336245802266404))"
11947,11947,Diemen,"POLYGON ((4.981423499856621 52.33804760406821, 4.98437122894109 52.33804760406821, 4.98437122894109 52.336245802266404, 4.981423499856621 52.336245802266404, 4.981423499856621 52.33804760406821))"
11948,11948,Diemen,"POLYGON ((4.981423499856621 52.33984940587001, 4.98437122894109 52.33984940587001, 4.98437122894109 52.33804760406821, 4.981423499856621 52.33804760406821, 4.981423499856621 52.33984940587001))"
11949,11949,Diemen,"POLYGON ((4.981423499856621 52.341651207671816, 4.98437122894109 52.341651207671816, 4.98437122894109 52.33984940587001, 4.981423499856621 52.33984940587001, 4.981423499856621 52.341651207671816))"
11950,11950,Diemen,"POLYGON ((4.981423499856621 52.34345300947362, 4.98437122894109 52.34345300947362, 4.98437122894109 52.341651207671816, 4.981423499856621 52.341651207671816, 4.981423499856621 52.34345300947362))"
11951,11951,Diemen,"POLYGON ((4.981423499856621 52.345254811275424, 4.98437122894109 52.345254811275424, 4.98437122894109 52.34345300947362, 4.981423499856621 52.34345300947362, 4.981423499856621 52.345254811275424))"
11952,11952,Diemen,"POLYGON ((4.981423499856621 52.34705661307723, 4.98437122894109 52.34705661307723, 4.98437122894109 52.345254811275424, 4.981423499856621 52.345254811275424, 4.981423499856621 52.34705661307723))"
11953,11953,Diemen,"POLYGON ((4.981423499856621 52.34885841487903, 4.98437122894109 52.34885841487903, 4.98437122894109 52.34705661307723, 4.981423499856621 52.34705661307723, 4.981423499856621 52.34885841487903))"
11954,11954,Diemen,"POLYGON ((4.981423499856621 52.350660216680836, 4.98437122894109 52.350660216680836, 4.98437122894109 52.34885841487903, 4.981423499856621 52.34885841487903, 4.981423499856621 52.350660216680836))"
11955,11955,Zebra,"POLYGON ((4.981423499856621 52.35246201848264, 4.98437122894109 52.35246201848264, 4.98437122894109 52.350660216680836, 4.981423499856621 52.350660216680836, 4.981423499856621 52.35246201848264))"
11956,11956,Zebra,"POLYGON ((4.981423499856621 52.354263820284444, 4.98437122894109 52.354263820284444, 4.98437122894109 52.35246201848264, 4.981423499856621 52.35246201848264, 4.981423499856621 52.354263820284444))"
11957,11957,Zebra,"POLYGON ((4.981423499856621 52.35606562208625, 4.98437122894109 52.35606562208625, 4.98437122894109 52.354263820284444, 4.981423499856621 52.354263820284444, 4.981423499856621 52.35606562208625))"
11958,11958,Zebra,"POLYGON ((4.981423499856621 52.35786742388805, 4.98437122894109 52.35786742388805, 4.98437122894109 52.35606562208625, 4.981423499856621 52.35606562208625, 4.981423499856621 52.35786742388805))"
11959,11959,Zebra,"POLYGON ((4.981423499856621 52.359669225689856, 4.98437122894109 52.359669225689856, 4.98437122894109 52.35786742388805, 4.981423499856621 52.35786742388805, 4.981423499856621 52.359669225689856))"
11960,11960,Zebra,"POLYGON ((4.981423499856621 52.36147102749166, 4.98437122894109 52.36147102749166, 4.98437122894109 52.359669225689856, 4.981423499856621 52.359669225689856, 4.981423499856621 52.36147102749166))"
11961,11961,Zebra,"POLYGON ((4.981423499856621 52.363272829293464, 4.98437122894109 52.363272829293464, 4.98437122894109 52.36147102749166, 4.981423499856621 52.36147102749166, 4.981423499856621 52.363272829293464))"
11962,11962,Zebra,"POLYGON ((4.981423499856621 52.36507463109527, 4.98437122894109 52.36507463109527, 4.98437122894109 52.363272829293464, 4.981423499856621 52.363272829293464, 4.981423499856621 52.36507463109527))"
11963,11963,Zebra,"POLYGON ((4.981423499856621 52.36687643289707, 4.98437122894109 52.36687643289707, 4.98437122894109 52.36507463109527, 4.981423499856621 52.36507463109527, 4.981423499856621 52.36687643289707))"
11964,11964,Zebra,"POLYGON ((4.981423499856621 52.368678234698876, 4.98437122894109 52.368678234698876, 4.98437122894109 52.36687643289707, 4.981423499856621 52.36687643289707, 4.981423499856621 52.368678234698876))"
11965,11965,Zebra,"POLYGON ((4.981423499856621 52.37048003650068, 4.98437122894109 52.37048003650068, 4.98437122894109 52.368678234698876, 4.981423499856621 52.368678234698876, 4.981423499856621 52.37048003650068))"
11966,11966,Zebra,"POLYGON ((4.981423499856621 52.372281838302484, 4.98437122894109 52.372281838302484, 4.98437122894109 52.37048003650068, 4.981423499856621 52.37048003650068, 4.981423499856621 52.372281838302484))"
11967,11967,Zebra,"POLYGON ((4.981423499856621 52.37408364010429, 4.98437122894109 52.37408364010429, 4.98437122894109 52.372281838302484, 4.981423499856621 52.372281838302484, 4.981423499856621 52.37408364010429))"
11968,11968,Zebra,"POLYGON ((4.981423499856621 52.37588544190609, 4.98437122894109 52.37588544190609, 4.98437122894109 52.37408364010429, 4.981423499856621 52.37408364010429, 4.981423499856621 52.37588544190609))"
11969,11969,Zebra,"POLYGON ((4.981423499856621 52.377687243707896, 4.98437122894109 52.377687243707896, 4.98437122894109 52.37588544190609, 4.981423499856621 52.37588544190609, 4.981423499856621 52.377687243707896))"
11970,11970,Zebra,"POLYGON ((4.981423499856621 52.3794890455097, 4.98437122894109 52.3794890455097, 4.98437122894109 52.377687243707896, 4.981423499856621 52.377687243707896, 4.981423499856621 52.3794890455097))"
11971,11971,Zebra,"POLYGON ((4.981423499856621 52.381290847311504, 4.98437122894109 52.381290847311504, 4.98437122894109 52.3794890455097, 4.981423499856621 52.3794890455097, 4.981423499856621 52.381290847311504))"
11972,11972,Zebra,"POLYGON ((4.981423499856621 52.38309264911331, 4.98437122894109 52.38309264911331, 4.98437122894109 52.381290847311504, 4.981423499856621 52.381290847311504, 4.981423499856621 52.38309264911331))"
11973,11973,Zebra,"POLYGON ((4.981423499856621 52.38489445091511, 4.98437122894109 52.38489445091511, 4.98437122894109 52.38309264911331, 4.981423499856621 52.38309264911331, 4.981423499856621 52.38489445091511))"
11974,11974,Zebra,"POLYGON ((4.981423499856621 52.386696252716916, 4.98437122894109 52.386696252716916, 4.98437122894109 52.38489445091511, 4.981423499856621 52.38489445091511, 4.981423499856621 52.386696252716916))"
11975,11975,Zebra,"POLYGON ((4.981423499856621 52.38849805451872, 4.98437122894109 52.38849805451872, 4.98437122894109 52.386696252716916, 4.981423499856621 52.386696252716916, 4.981423499856621 52.38849805451872))"
11976,11976,Zebra,"POLYGON ((4.981423499856621 52.390299856320524, 4.98437122894109 52.390299856320524, 4.98437122894109 52.38849805451872, 4.981423499856621 52.38849805451872, 4.981423499856621 52.390299856320524))"
11977,11977,Zebra,"POLYGON ((4.981423499856621 52.39210165812233, 4.98437122894109 52.39210165812233, 4.98437122894109 52.390299856320524, 4.981423499856621 52.390299856320524, 4.981423499856621 52.39210165812233))"
11978,11978,Zebra,"POLYGON ((4.981423499856621 52.39390345992413, 4.98437122894109 52.39390345992413, 4.98437122894109 52.39210165812233, 4.981423499856621 52.39210165812233, 4.981423499856621 52.39390345992413))"
11979,11979,Zebra,"POLYGON ((4.981423499856621 52.39570526172594, 4.98437122894109 52.39570526172594, 4.98437122894109 52.39390345992413, 4.981423499856621 52.39390345992413, 4.981423499856621 52.39570526172594))"
11980,11980,Zebra,"POLYGON ((4.981423499856621 52.39750706352774, 4.98437122894109 52.39750706352774, 4.98437122894109 52.39570526172594, 4.981423499856621 52.39570526172594, 4.981423499856621 52.39750706352774))"
11981,11981,Zebra,"POLYGON ((4.981423499856621 52.399308865329544, 4.98437122894109 52.399308865329544, 4.98437122894109 52.39750706352774, 4.981423499856621 52.39750706352774, 4.981423499856621 52.399308865329544))"
11982,11982,Zebra,"POLYGON ((4.981423499856621 52.40111066713135, 4.98437122894109 52.40111066713135, 4.98437122894109 52.399308865329544, 4.981423499856621 52.399308865329544, 4.981423499856621 52.40111066713135))"
11983,11983,Zebra,"POLYGON ((4.981423499856621 52.40291246893315, 4.98437122894109 52.40291246893315, 4.98437122894109 52.40111066713135, 4.981423499856621 52.40111066713135, 4.981423499856621 52.40291246893315))"
11984,11984,Zebra,"POLYGON ((4.981423499856621 52.40471427073496, 4.98437122894109 52.40471427073496, 4.98437122894109 52.40291246893315, 4.981423499856621 52.40291246893315, 4.981423499856621 52.40471427073496))"
11985,11985,Zebra,"POLYGON ((4.981423499856621 52.40651607253676, 4.98437122894109 52.40651607253676, 4.98437122894109 52.40471427073496, 4.981423499856621 52.40471427073496, 4.981423499856621 52.40651607253676))"
11986,11986,Zebra,"POLYGON ((4.981423499856621 52.408317874338564, 4.98437122894109 52.408317874338564, 4.98437122894109 52.40651607253676, 4.981423499856621 52.40651607253676, 4.981423499856621 52.408317874338564))"
11987,11987,Zebra,"POLYGON ((4.981423499856621 52.41011967614037, 4.98437122894109 52.41011967614037, 4.98437122894109 52.408317874338564, 4.981423499856621 52.408317874338564, 4.981423499856621 52.41011967614037))"
11988,11988,Zebra,"POLYGON ((4.981423499856621 52.41192147794217, 4.98437122894109 52.41192147794217, 4.98437122894109 52.41011967614037, 4.981423499856621 52.41011967614037, 4.981423499856621 52.41192147794217))"
11989,11989,Zebra,"POLYGON ((4.981423499856621 52.41372327974398, 4.98437122894109 52.41372327974398, 4.98437122894109 52.41192147794217, 4.981423499856621 52.41192147794217, 4.981423499856621 52.41372327974398))"
11990,11990,Zebra,"POLYGON ((4.981423499856621 52.41552508154578, 4.98437122894109 52.41552508154578, 4.98437122894109 52.41372327974398, 4.981423499856621 52.41372327974398, 4.981423499856621 52.41552508154578))"
11991,11991,Zebra,"POLYGON ((4.981423499856621 52.417326883347584, 4.98437122894109 52.417326883347584, 4.98437122894109 52.41552508154578, 4.981423499856621 52.41552508154578, 4.981423499856621 52.417326883347584))"
12046,12046,Anton,"POLYGON ((4.98437122894109 52.291200757221304, 4.9873189580255595 52.291200757221304, 4.9873189580255595 52.2893989554195, 4.98437122894109 52.2893989554195, 4.98437122894109 52.291200757221304))"
12047,12047,Anton,"POLYGON ((4.98437122894109 52.29300255902311, 4.9873189580255595 52.29300255902311, 4.9873189580255595 52.291200757221304, 4.98437122894109 52.291200757221304, 4.98437122894109 52.29300255902311))"
12048,12048,Anton,"POLYGON ((4.98437122894109 52.29480436082491, 4.9873189580255595 52.29480436082491, 4.9873189580255595 52.29300255902311, 4.98437122894109 52.29300255902311, 4.98437122894109 52.29480436082491))"
12049,12049,Anton,"POLYGON ((4.98437122894109 52.296606162626716, 4.9873189580255595 52.296606162626716, 4.9873189580255595 52.29480436082491, 4.98437122894109 52.29480436082491, 4.98437122894109 52.296606162626716))"
12050,12050,Anton,"POLYGON ((4.98437122894109 52.29840796442852, 4.9873189580255595 52.29840796442852, 4.9873189580255595 52.296606162626716, 4.98437122894109 52.296606162626716, 4.98437122894109 52.29840796442852))"
12051,12051,Anton,"POLYGON ((4.98437122894109 52.300209766230324, 4.9873189580255595 52.300209766230324, 4.9873189580255595 52.29840796442852, 4.98437122894109 52.29840796442852, 4.98437122894109 52.300209766230324))"
12052,12052,Anton,"POLYGON ((4.98437122894109 52.30201156803213, 4.9873189580255595 52.30201156803213, 4.9873189580255595 52.300209766230324, 4.98437122894109 52.300209766230324, 4.98437122894109 52.30201156803213))"
12053,12053,Anton,"POLYGON ((4.98437122894109 52.30381336983393, 4.9873189580255595 52.30381336983393, 4.9873189580255595 52.30201156803213, 4.98437122894109 52.30201156803213, 4.98437122894109 52.30381336983393))"
12054,12054,Anton,"POLYGON ((4.98437122894109 52.305615171635736, 4.9873189580255595 52.305615171635736, 4.9873189580255595 52.30381336983393, 4.98437122894109 52.30381336983393, 4.98437122894109 52.305615171635736))"
12055,12055,Anton,"POLYGON ((4.98437122894109 52.30741697343754, 4.9873189580255595 52.30741697343754, 4.9873189580255595 52.305615171635736, 4.98437122894109 52.305615171635736, 4.98437122894109 52.30741697343754))"
12056,12056,Anton,"POLYGON ((4.98437122894109 52.309218775239344, 4.9873189580255595 52.309218775239344, 4.9873189580255595 52.30741697343754, 4.98437122894109 52.30741697343754, 4.98437122894109 52.309218775239344))"
12057,12057,Anton,"POLYGON ((4.98437122894109 52.31102057704115, 4.9873189580255595 52.31102057704115, 4.9873189580255595 52.309218775239344, 4.98437122894109 52.309218775239344, 4.98437122894109 52.31102057704115))"
12058,12058,Anton,"POLYGON ((4.98437122894109 52.31282237884295, 4.9873189580255595 52.31282237884295, 4.9873189580255595 52.31102057704115, 4.98437122894109 52.31102057704115, 4.98437122894109 52.31282237884295))"
12059,12059,Diemen,"POLYGON ((4.98437122894109 52.314624180644756, 4.9873189580255595 52.314624180644756, 4.9873189580255595 52.31282237884295, 4.98437122894109 52.31282237884295, 4.98437122894109 52.314624180644756))"
12060,12060,Anton,"POLYGON ((4.98437122894109 52.31642598244656, 4.9873189580255595 52.31642598244656, 4.9873189580255595 52.314624180644756, 4.98437122894109 52.314624180644756, 4.98437122894109 52.31642598244656))"
12061,12061,Anton,"POLYGON ((4.98437122894109 52.318227784248364, 4.9873189580255595 52.318227784248364, 4.9873189580255595 52.31642598244656, 4.98437122894109 52.31642598244656, 4.98437122894109 52.318227784248364))"
