,id,zipcode,service_area,geometry
6337,10485,1025,Zebra,"POLYGON ((4.946050750842993 52.40651607253676, 4.948998479927462 52.40651607253676, 4.948998479927462 52.40471427073496, 4.946050750842993 52.40471427073496, 4.946050750842993 52.40651607253676))"
6338,10486,1027,Zebra,"POLYGON ((4.946050750842993 52.408317874338564, 4.948998479927462 52.408317874338564, 4.948998479927462 52.40651607253676, 4.946050750842993 52.40651607253676, 4.946050750842993 52.408317874338564))"
6339,10487,1027,Zebra,"POLYGON ((4.946050750842993 52.41011967614037, 4.948998479927462 52.41011967614037, 4.948998479927462 52.408317874338564, 4.946050750842993 52.408317874338564, 4.946050750842993 52.41011967614037))"
6340,10488,1027,Zebra,"POLYGON ((4.946050750842993 52.41192147794217, 4.948998479927462 52.41192147794217, 4.948998479927462 52.41011967614037, 4.946050750842993 52.41011967614037, 4.946050750842993 52.41192147794217))"
6341,10489,1027,Zebra,"POLYGON ((4.946050750842993 52.41372327974398, 4.948998479927462 52.41372327974398, 4.948998479927462 52.41192147794217, 4.946050750842993 52.41192147794217, 4.946050750842993 52.41372327974398))"
6342,10490,1027,Zebra,"POLYGON ((4.946050750842993 52.41552508154578, 4.948998479927462 52.41552508154578, 4.948998479927462 52.41372327974398, 4.946050750842993 52.41372327974398, 4.946050750842993 52.41552508154578))"
6343,10491,1027,Zebra,"POLYGON ((4.946050750842993 52.417326883347584, 4.948998479927462 52.417326883347584, 4.948998479927462 52.41552508154578, 4.946050750842993 52.41552508154578, 4.946050750842993 52.417326883347584))"
6344,10492,1027,Zebra,"POLYGON ((4.946050750842993 52.41912868514939, 4.948998479927462 52.41912868514939, 4.948998479927462 52.417326883347584, 4.946050750842993 52.417326883347584, 4.946050750842993 52.41912868514939))"
6345,10493,1027,Zebra,"POLYGON ((4.946050750842993 52.42093048695119, 4.948998479927462 52.42093048695119, 4.948998479927462 52.41912868514939, 4.946050750842993 52.41912868514939, 4.946050750842993 52.42093048695119))"
6346,10540,1191,Anton,"POLYGON ((4.948998479927462 52.28038994641048, 4.951946209011931 52.28038994641048, 4.951946209011931 52.278588144608676, 4.948998479927462 52.278588144608676, 4.948998479927462 52.28038994641048))"
6347,10541,1191,Anton,"POLYGON ((4.948998479927462 52.282191748212284, 4.951946209011931 52.282191748212284, 4.951946209011931 52.28038994641048, 4.948998479927462 52.28038994641048, 4.948998479927462 52.282191748212284))"
6348,10542,1191,Anton,"POLYGON ((4.948998479927462 52.28399355001409, 4.951946209011931 52.28399355001409, 4.951946209011931 52.282191748212284, 4.948998479927462 52.282191748212284, 4.948998479927462 52.28399355001409))"
6349,10543,1191,Amstelveen,"POLYGON ((4.948998479927462 52.28579535181589, 4.951946209011931 52.28579535181589, 4.951946209011931 52.28399355001409, 4.948998479927462 52.28399355001409, 4.948998479927462 52.28579535181589))"
6350,10544,1105,Amstelveen,"POLYGON ((4.948998479927462 52.287597153617696, 4.951946209011931 52.287597153617696, 4.951946209011931 52.28579535181589, 4.948998479927462 52.28579535181589, 4.948998479927462 52.287597153617696))"
6351,10545,1105,Anton,"POLYGON ((4.948998479927462 52.2893989554195, 4.951946209011931 52.2893989554195, 4.951946209011931 52.287597153617696, 4.948998479927462 52.287597153617696, 4.948998479927462 52.2893989554195))"
6352,10546,1105,Anton,"POLYGON ((4.948998479927462 52.291200757221304, 4.951946209011931 52.291200757221304, 4.951946209011931 52.2893989554195, 4.948998479927462 52.2893989554195, 4.948998479927462 52.291200757221304))"
6353,10547,1105,Anton,"POLYGON ((4.948998479927462 52.29300255902311, 4.951946209011931 52.29300255902311, 4.951946209011931 52.291200757221304, 4.948998479927462 52.291200757221304, 4.948998479927462 52.29300255902311))"
6354,10548,1105,Anton,"POLYGON ((4.948998479927462 52.29480436082491, 4.951946209011931 52.29480436082491, 4.951946209011931 52.29300255902311, 4.948998479927462 52.29300255902311, 4.948998479927462 52.29480436082491))"
6355,10549,1105,Anton,"POLYGON ((4.948998479927462 52.296606162626716, 4.951946209011931 52.296606162626716, 4.951946209011931 52.29480436082491, 4.948998479927462 52.29480436082491, 4.948998479927462 52.296606162626716))"
6356,10550,1105,Anton,"POLYGON ((4.948998479927462 52.29840796442852, 4.951946209011931 52.29840796442852, 4.951946209011931 52.296606162626716, 4.948998479927462 52.296606162626716, 4.948998479927462 52.29840796442852))"
6357,10551,1105,Anton,"POLYGON ((4.948998479927462 52.300209766230324, 4.951946209011931 52.300209766230324, 4.951946209011931 52.29840796442852, 4.948998479927462 52.29840796442852, 4.948998479927462 52.300209766230324))"
6358,10552,1105,Anton,"POLYGON ((4.948998479927462 52.30201156803213, 4.951946209011931 52.30201156803213, 4.951946209011931 52.300209766230324, 4.948998479927462 52.300209766230324, 4.948998479927462 52.30201156803213))"
6359,10553,1101,Anton,"POLYGON ((4.948998479927462 52.30381336983393, 4.951946209011931 52.30381336983393, 4.951946209011931 52.30201156803213, 4.948998479927462 52.30201156803213, 4.948998479927462 52.30381336983393))"
6360,10554,1101,Anton,"POLYGON ((4.948998479927462 52.305615171635736, 4.951946209011931 52.305615171635736, 4.951946209011931 52.30381336983393, 4.948998479927462 52.30381336983393, 4.948998479927462 52.305615171635736))"
6361,10555,1101,Anton,"POLYGON ((4.948998479927462 52.30741697343754, 4.951946209011931 52.30741697343754, 4.951946209011931 52.305615171635736, 4.948998479927462 52.305615171635736, 4.948998479927462 52.30741697343754))"
6362,10556,1101,Anton,"POLYGON ((4.948998479927462 52.309218775239344, 4.951946209011931 52.309218775239344, 4.951946209011931 52.30741697343754, 4.948998479927462 52.30741697343754, 4.948998479927462 52.309218775239344))"
6363,10557,1102,Anton,"POLYGON ((4.948998479927462 52.31102057704115, 4.951946209011931 52.31102057704115, 4.951946209011931 52.309218775239344, 4.948998479927462 52.309218775239344, 4.948998479927462 52.31102057704115))"
6364,10558,1102,Anton,"POLYGON ((4.948998479927462 52.31282237884295, 4.951946209011931 52.31282237884295, 4.951946209011931 52.31102057704115, 4.948998479927462 52.31102057704115, 4.948998479927462 52.31282237884295))"
6365,10559,1102,Anton,"POLYGON ((4.948998479927462 52.314624180644756, 4.951946209011931 52.314624180644756, 4.951946209011931 52.31282237884295, 4.948998479927462 52.31282237884295, 4.948998479927462 52.314624180644756))"
6366,10560,1102,Anton,"POLYGON ((4.948998479927462 52.31642598244656, 4.951946209011931 52.31642598244656, 4.951946209011931 52.314624180644756, 4.948998479927462 52.314624180644756, 4.948998479927462 52.31642598244656))"
6367,10561,1102,Anton,"POLYGON ((4.948998479927462 52.318227784248364, 4.951946209011931 52.318227784248364, 4.951946209011931 52.31642598244656, 4.948998479927462 52.31642598244656, 4.948998479927462 52.318227784248364))"
6368,10562,1102,Anton,"POLYGON ((4.948998479927462 52.32002958605017, 4.951946209011931 52.32002958605017, 4.951946209011931 52.318227784248364, 4.948998479927462 52.318227784248364, 4.948998479927462 52.32002958605017))"
6369,10563,1102,Anton,"POLYGON ((4.948998479927462 52.32183138785197, 4.951946209011931 52.32183138785197, 4.951946209011931 52.32002958605017, 4.948998479927462 52.32002958605017, 4.948998479927462 52.32183138785197))"
6370,10564,1102,Anton,"POLYGON ((4.948998479927462 52.323633189653776, 4.951946209011931 52.323633189653776, 4.951946209011931 52.32183138785197, 4.948998479927462 52.32183138785197, 4.948998479927462 52.323633189653776))"
6371,10565,1102,Anton,"POLYGON ((4.948998479927462 52.32543499145558, 4.951946209011931 52.32543499145558, 4.951946209011931 52.323633189653776, 4.948998479927462 52.323633189653776, 4.948998479927462 52.32543499145558))"
6372,10566,1102,Anton,"POLYGON ((4.948998479927462 52.327236793257384, 4.951946209011931 52.327236793257384, 4.951946209011931 52.32543499145558, 4.948998479927462 52.32543499145558, 4.948998479927462 52.327236793257384))"
6373,10567,1112,Anton,"POLYGON ((4.948998479927462 52.32903859505919, 4.951946209011931 52.32903859505919, 4.951946209011931 52.327236793257384, 4.948998479927462 52.327236793257384, 4.948998479927462 52.32903859505919))"
6374,10568,1112,Duivendrecht,"POLYGON ((4.948998479927462 52.33084039686099, 4.951946209011931 52.33084039686099, 4.951946209011931 52.32903859505919, 4.948998479927462 52.32903859505919, 4.948998479927462 52.33084039686099))"
6375,10569,1112,Diemen,"POLYGON ((4.948998479927462 52.332642198662796, 4.951946209011931 52.332642198662796, 4.951946209011931 52.33084039686099, 4.948998479927462 52.33084039686099, 4.948998479927462 52.332642198662796))"
6376,10570,1112,Diemen,"POLYGON ((4.948998479927462 52.3344440004646, 4.951946209011931 52.3344440004646, 4.951946209011931 52.332642198662796, 4.948998479927462 52.332642198662796, 4.948998479927462 52.3344440004646))"
6377,10571,1112,Diemen,"POLYGON ((4.948998479927462 52.336245802266404, 4.951946209011931 52.336245802266404, 4.951946209011931 52.3344440004646, 4.948998479927462 52.3344440004646, 4.948998479927462 52.336245802266404))"
6378,10572,1112,Diemen,"POLYGON ((4.948998479927462 52.33804760406821, 4.951946209011931 52.33804760406821, 4.951946209011931 52.336245802266404, 4.948998479927462 52.336245802266404, 4.948998479927462 52.33804760406821))"
6379,10573,1112,Diemen,"POLYGON ((4.948998479927462 52.33984940587001, 4.951946209011931 52.33984940587001, 4.951946209011931 52.33804760406821, 4.948998479927462 52.33804760406821, 4.948998479927462 52.33984940587001))"
6380,10574,1097,Diemen,"POLYGON ((4.948998479927462 52.341651207671816, 4.951946209011931 52.341651207671816, 4.951946209011931 52.33984940587001, 4.948998479927462 52.33984940587001, 4.948998479927462 52.341651207671816))"
6381,10575,1097,Diemen,"POLYGON ((4.948998479927462 52.34345300947362, 4.951946209011931 52.34345300947362, 4.951946209011931 52.341651207671816, 4.948998479927462 52.341651207671816, 4.948998479927462 52.34345300947362))"
6382,10576,1098,Diemen,"POLYGON ((4.948998479927462 52.345254811275424, 4.951946209011931 52.345254811275424, 4.951946209011931 52.34345300947362, 4.948998479927462 52.34345300947362, 4.948998479927462 52.345254811275424))"
6383,10577,1098,Diemen,"POLYGON ((4.948998479927462 52.34705661307723, 4.951946209011931 52.34705661307723, 4.951946209011931 52.345254811275424, 4.948998479927462 52.345254811275424, 4.948998479927462 52.34705661307723))"
6384,10578,1098,Victor,"POLYGON ((4.948998479927462 52.34885841487903, 4.951946209011931 52.34885841487903, 4.951946209011931 52.34705661307723, 4.948998479927462 52.34705661307723, 4.948998479927462 52.34885841487903))"
6385,10579,1098,Victor,"POLYGON ((4.948998479927462 52.350660216680836, 4.951946209011931 52.350660216680836, 4.951946209011931 52.34885841487903, 4.948998479927462 52.34885841487903, 4.948998479927462 52.350660216680836))"
6386,10580,1098,Victor,"POLYGON ((4.948998479927462 52.35246201848264, 4.951946209011931 52.35246201848264, 4.951946209011931 52.350660216680836, 4.948998479927462 52.350660216680836, 4.948998479927462 52.35246201848264))"
6387,10581,1098,Victor,"POLYGON ((4.948998479927462 52.354263820284444, 4.951946209011931 52.354263820284444, 4.951946209011931 52.35246201848264, 4.948998479927462 52.35246201848264, 4.948998479927462 52.354263820284444))"
6388,10582,1098,Victor,"POLYGON ((4.948998479927462 52.35606562208625, 4.951946209011931 52.35606562208625, 4.951946209011931 52.354263820284444, 4.948998479927462 52.354263820284444, 4.948998479927462 52.35606562208625))"
6389,10583,1098,Victor,"POLYGON ((4.948998479927462 52.35786742388805, 4.951946209011931 52.35786742388805, 4.951946209011931 52.35606562208625, 4.948998479927462 52.35606562208625, 4.948998479927462 52.35786742388805))"
6390,10584,1098,Victor,"POLYGON ((4.948998479927462 52.359669225689856, 4.951946209011931 52.359669225689856, 4.951946209011931 52.35786742388805, 4.948998479927462 52.35786742388805, 4.948998479927462 52.359669225689856))"
6391,10585,1095,Victor,"POLYGON ((4.948998479927462 52.36147102749166, 4.951946209011931 52.36147102749166, 4.951946209011931 52.359669225689856, 4.948998479927462 52.359669225689856, 4.948998479927462 52.36147102749166))"
6392,10586,1095,Victor,"POLYGON ((4.948998479927462 52.363272829293464, 4.951946209011931 52.363272829293464, 4.951946209011931 52.36147102749166, 4.948998479927462 52.36147102749166, 4.948998479927462 52.363272829293464))"
6393,10587,1095,Victor,"POLYGON ((4.948998479927462 52.36507463109527, 4.951946209011931 52.36507463109527, 4.951946209011931 52.363272829293464, 4.948998479927462 52.363272829293464, 4.948998479927462 52.36507463109527))"
6394,10588,1095,Victor,"POLYGON ((4.948998479927462 52.36687643289707, 4.951946209011931 52.36687643289707, 4.951946209011931 52.36507463109527, 4.948998479927462 52.36507463109527, 4.948998479927462 52.36687643289707))"
6395,10589,1095,Victor,"POLYGON ((4.948998479927462 52.368678234698876, 4.951946209011931 52.368678234698876, 4.951946209011931 52.36687643289707, 4.948998479927462 52.36687643289707, 4.948998479927462 52.368678234698876))"
6396,10590,1019,Victor,"POLYGON ((4.948998479927462 52.37048003650068, 4.951946209011931 52.37048003650068, 4.951946209011931 52.368678234698876, 4.948998479927462 52.368678234698876, 4.948998479927462 52.37048003650068))"
6397,10591,1019,Victor,"POLYGON ((4.948998479927462 52.372281838302484, 4.951946209011931 52.372281838302484, 4.951946209011931 52.37048003650068, 4.948998479927462 52.37048003650068, 4.948998479927462 52.372281838302484))"
6398,10592,1019,Victor,"POLYGON ((4.948998479927462 52.37408364010429, 4.951946209011931 52.37408364010429, 4.951946209011931 52.372281838302484, 4.948998479927462 52.372281838302484, 4.948998479927462 52.37408364010429))"
6399,10593,1019,Victor,"POLYGON ((4.948998479927462 52.37588544190609, 4.951946209011931 52.37588544190609, 4.951946209011931 52.37408364010429, 4.948998479927462 52.37408364010429, 4.948998479927462 52.37588544190609))"
6400,10594,1019,Nico,"POLYGON ((4.948998479927462 52.377687243707896, 4.951946209011931 52.377687243707896, 4.951946209011931 52.37588544190609, 4.948998479927462 52.37588544190609, 4.948998479927462 52.377687243707896))"
6401,10595,1019,Nico,"POLYGON ((4.948998479927462 52.3794890455097, 4.951946209011931 52.3794890455097, 4.951946209011931 52.377687243707896, 4.948998479927462 52.377687243707896, 4.948998479927462 52.3794890455097))"
6402,10596,1019,Nico,"POLYGON ((4.948998479927462 52.381290847311504, 4.951946209011931 52.381290847311504, 4.951946209011931 52.3794890455097, 4.948998479927462 52.3794890455097, 4.948998479927462 52.381290847311504))"
6403,10597,1019,Zebra,"POLYGON ((4.948998479927462 52.38309264911331, 4.951946209011931 52.38309264911331, 4.951946209011931 52.381290847311504, 4.948998479927462 52.381290847311504, 4.948998479927462 52.38309264911331))"
6404,10598,1023,Zebra,"POLYGON ((4.948998479927462 52.38489445091511, 4.951946209011931 52.38489445091511, 4.951946209011931 52.38309264911331, 4.948998479927462 52.38309264911331, 4.948998479927462 52.38489445091511))"
6405,10599,1023,Zebra,"POLYGON ((4.948998479927462 52.386696252716916, 4.951946209011931 52.386696252716916, 4.951946209011931 52.38489445091511, 4.948998479927462 52.38489445091511, 4.948998479927462 52.386696252716916))"
6406,10600,1023,Zebra,"POLYGON ((4.948998479927462 52.38849805451872, 4.951946209011931 52.38849805451872, 4.951946209011931 52.386696252716916, 4.948998479927462 52.386696252716916, 4.948998479927462 52.38849805451872))"
6407,10601,1023,Zebra,"POLYGON ((4.948998479927462 52.390299856320524, 4.951946209011931 52.390299856320524, 4.951946209011931 52.38849805451872, 4.948998479927462 52.38849805451872, 4.948998479927462 52.390299856320524))"
6408,10602,1023,Zebra,"POLYGON ((4.948998479927462 52.39210165812233, 4.951946209011931 52.39210165812233, 4.951946209011931 52.390299856320524, 4.948998479927462 52.390299856320524, 4.948998479927462 52.39210165812233))"
6409,10603,1024,Zebra,"POLYGON ((4.948998479927462 52.39390345992413, 4.951946209011931 52.39390345992413, 4.951946209011931 52.39210165812233, 4.948998479927462 52.39210165812233, 4.948998479927462 52.39390345992413))"
6410,10604,1024,Zebra,"POLYGON ((4.948998479927462 52.39570526172594, 4.951946209011931 52.39570526172594, 4.951946209011931 52.39390345992413, 4.948998479927462 52.39390345992413, 4.948998479927462 52.39570526172594))"
