Date,Hour,grid_id,has_tree,avg_height,avg_diameter,avg_year,Fraxinus,Salix,Alnus,Quercus,Tilia,Acer,Populus,Betula,Prunus,Platanus,Malus,Robinia,Crataegus,Ulmus,Carpinus,Overig,Onbekend
2009-05-08,16,7448,True,10.317,0.368,1982.388,0.0,11.0,2.0,13.0,17.0,38.0,18.0,1.0,14.0,0.0,9.0,0.0,8.0,0.0,0.0,21.0,0.0
2023-07-06,11,4381,True,11.158,0.246,1969.957,3.0,2.0,24.0,90.0,0.0,61.0,7.0,5.0,24.0,0.0,0.0,0.0,1.0,10.0,2.0,47.0,0.0
2021-05-21,19,12190,True,12.06,0.376,1984.6,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
2022-10-15,15,9999,True,13.931,0.75,1902.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0
2022-02-19,18,7611,True,11.347,0.0,1790.789,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0
2022-02-18,15,9792,True,0.0,1.25,1955.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,18,11030,True,10.875,0.269,1996.444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
2021-05-04,19,8945,True,14.774,0.748,1916.322,22.0,9.0,0.0,0.0,3.0,1.0,17.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-02-20,9,4229,True,12.188,0.0,993.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,14,7786,True,13.538,0.47,1890.929,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,9.0,3.0,31.0,0.0,0.0,3.0,16.0,0.0
2023-07-05,14,11705,True,11.565,0.0,1797.143,10.0,0.0,5.0,6.0,12.0,17.0,21.0,5.0,13.0,3.0,2.0,0.0,35.0,15.0,11.0,34.0,0.0
2009-05-26,8,4714,True,7.5,0.15,2010.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-24,10,9493,True,12.809,0.15,1803.988,2.0,4.0,0.0,3.0,0.0,2.0,1.0,3.0,2.0,1.0,4.0,3.0,1.0,44.0,0.0,11.0,1.0
2020-08-26,11,3702,True,13.278,0.0,913.514,0.0,10.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
2020-08-26,12,10524,True,8.538,0.0,2005.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0
2019-06-08,18,10149,True,13.531,0.317,1866.959,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,132.0,0.0,1.0,0.0
2020-02-23,13,9474,True,12.643,0.371,1901.5,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,18.0,0.0,9.0,0.0
2020-02-10,12,4741,True,3.0,0.0,2001.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-02,19,11701,True,7.977,0.15,1990.087,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-22,17,10815,True,14.09,0.526,1975.516,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,9,5897,True,12.431,0.0,1937.266,148.0,0.0,6.0,80.0,0.0,50.0,26.0,76.0,28.0,0.0,12.0,0.0,33.0,1.0,30.0,355.0,0.0
2022-02-18,18,10846,True,9.25,0.0,1665.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,23,5716,True,10.338,0.0,1865.747,13.0,5.0,5.0,1.0,6.0,18.0,0.0,27.0,16.0,0.0,8.0,0.0,4.0,0.0,9.0,54.0,0.0
2017-09-13,11,7929,True,14.967,0.0,1921.667,1.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
2017-09-13,14,6410,True,11.639,0.0,1804.312,22.0,3.0,3.0,18.0,0.0,16.0,18.0,8.0,15.0,0.0,0.0,0.0,7.0,8.0,0.0,20.0,0.0
2020-01-14,17,8610,True,12.178,0.0,1934.467,0.0,0.0,0.0,1.0,37.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,6.0,1.0
2017-08-30,9,6580,True,17.604,0.0,1670.814,0.0,0.0,0.0,2.0,0.0,5.0,0.0,6.0,0.0,75.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0
2017-09-11,11,6397,True,16.05,0.279,1909.427,2.0,9.0,443.0,3.0,0.0,19.0,8.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0
2018-07-28,16,2162,True,8.583,0.0,1781.667,1.0,7.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2022-02-18,15,3824,True,14.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-07-14,12,5017,True,11.538,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0
2009-05-12,17,8490,True,3.0,0.0,2012.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-06,1,7408,True,8.935,0.0,1976.41,0.0,0.0,0.0,20.0,29.0,0.0,0.0,28.0,0.0,0.0,22.0,0.0,0.0,0.0,20.0,3.0,0.0
2009-06-30,19,4162,True,16.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
2019-12-08,10,6923,True,11.71,0.0,1422.19,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,14.0,67.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0
2023-07-05,7,9159,True,10.456,0.0,1925.559,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,9.0,1.0,0.0
2023-07-05,7,8633,True,14.631,0.4,1949.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,0.0,0.0,0.0,23.0,6.0,8.0,0.0
2023-07-05,7,7769,True,11.147,0.57,1955.318,0.0,0.0,0.0,0.0,15.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,7.0,26.0,0.0,0.0
2023-07-05,7,4582,True,12.982,0.31,1961.205,57.0,7.0,5.0,12.0,2.0,65.0,3.0,4.0,0.0,0.0,0.0,6.0,2.0,3.0,3.0,80.0,0.0
2011-09-12,16,7942,True,12.085,0.439,1966.554,1.0,0.0,0.0,2.0,27.0,1.0,4.0,0.0,1.0,21.0,0.0,0.0,0.0,23.0,0.0,32.0,0.0
2022-02-19,6,10475,True,11.984,0.337,1933.235,29.0,10.0,1.0,0.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0
2023-11-02,17,7286,True,5.206,0.0,1951.353,8.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,1.0,3.0,1.0,0.0,10.0,0.0
2012-06-28,20,9157,True,14.554,0.0,1983.716,0.0,0.0,0.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,40.0,4.0,2.0,0.0
2019-06-06,1,15164,True,3.0,0.0,2005.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-07,17,9484,True,14.289,0.4,1943.82,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,37.0,0.0,7.0,0.0
2007-01-20,9,13601,True,14.132,0.0,1842.498,23.0,4.0,16.0,5.0,3.0,25.0,13.0,50.0,15.0,4.0,11.0,0.0,0.0,6.0,0.0,35.0,1.0
2006-09-12,10,12212,True,17.324,0.42,1986.099,0.0,7.0,4.0,47.0,0.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
2020-02-09,11,7738,True,5.25,0.343,1792.474,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2007-01-09,16,10154,True,7.936,0.0,1963.291,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
2022-02-20,8,2969,True,14.9,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2011-07-14,17,14616,True,11.225,0.385,1651.125,11.0,0.0,11.0,5.0,1.0,11.0,9.0,14.0,23.0,0.0,10.0,0.0,31.0,15.0,10.0,24.0,1.0
2023-07-07,8,11168,True,7.415,0.15,1923.83,10.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,12.0,6.0,6.0,0.0,0.0,9.0,0.0,4.0,0.0
2020-07-12,19,10846,True,9.25,0.0,1665.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-23,18,13598,True,9.5,0.0,1110.444,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-14,18,8943,True,11.045,0.38,1984.63,6.0,3.0,2.0,3.0,53.0,13.0,1.0,0.0,8.0,0.0,6.0,0.0,0.0,7.0,0.0,6.0,0.0
2021-03-11,18,12061,True,8.583,0.371,1192.396,1.0,3.0,2.0,6.0,0.0,2.0,0.0,8.0,0.0,3.0,12.0,6.0,37.0,0.0,3.0,23.0,0.0
2022-01-31,10,6580,True,17.604,0.0,1670.814,0.0,0.0,0.0,2.0,0.0,5.0,0.0,6.0,0.0,75.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0
2012-08-01,19,7767,True,11.133,0.377,1916.667,0.0,3.0,0.0,0.0,31.0,3.0,5.0,1.0,0.0,2.0,1.0,14.0,0.0,6.0,4.0,20.0,0.0
2022-08-30,13,6578,True,3.306,0.0,375.763,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,32.0,0.0
2023-07-05,11,4506,True,16.2,0.575,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.0
2023-07-05,11,12039,True,9.3,0.0,1994.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
2022-02-18,17,9982,True,8.845,0.0,2007.782,0.0,0.0,10.0,0.0,42.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,19,11719,True,12.104,0.406,1777.092,0.0,2.0,0.0,8.0,0.0,14.0,7.0,3.0,7.0,0.0,0.0,4.0,0.0,26.0,17.0,10.0,0.0
2017-02-23,22,10857,True,13.5,0.0,1971.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
2021-05-05,11,4404,True,12.041,0.345,1949.291,4.0,0.0,35.0,0.0,1.0,12.0,0.0,5.0,10.0,16.0,1.0,0.0,0.0,0.0,19.0,6.0,1.0
2021-03-11,12,3693,True,12.088,0.232,1984.588,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-23,8,5412,True,11.685,0.467,1875.883,13.0,0.0,14.0,2.0,17.0,14.0,15.0,0.0,3.0,45.0,0.0,12.0,1.0,2.0,2.0,5.0,0.0
2022-02-18,16,5019,True,21.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2022-08-29,18,3896,True,11.214,0.335,1955.14,0.0,1.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,20.0,0.0,3.0,1.0
2020-02-20,21,8811,True,11.152,0.0,1978.842,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,2.0,24.0,0.0
2018-12-21,17,8797,True,11.7,0.406,1889.628,39.0,7.0,26.0,24.0,24.0,31.0,11.0,3.0,5.0,11.0,1.0,7.0,8.0,25.0,0.0,109.0,0.0
2009-05-08,16,10506,True,10.619,0.25,1937.761,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,52.0,0.0
2019-02-09,14,10351,True,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2018-01-18,9,13084,True,13.982,0.0,1901.79,16.0,3.0,10.0,13.0,0.0,37.0,16.0,5.0,3.0,4.0,0.0,0.0,3.0,22.0,0.0,11.0,0.0
2017-09-13,10,7270,True,10.591,0.0,1979.455,0.0,1.0,2.0,4.0,10.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,16.0,0.0,15.0,0.0
2018-01-18,9,9451,True,15.0,0.75,1991.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,16,9679,True,9.0,0.0,1986.286,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2020-04-30,22,7425,True,11.684,0.421,1744.46,0.0,0.0,0.0,3.0,33.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,7.0,36.0,32.0,0.0
2022-01-31,9,12742,True,13.373,0.439,1893.296,2.0,0.0,0.0,5.0,33.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0
2017-09-13,13,11203,True,14.0,0.443,1813.671,2.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,5.0,6.0
2022-02-19,4,11210,True,13.5,0.0,1960.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,13,4336,True,21.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,13,6931,True,8.769,0.0,2007.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
2018-10-07,1,8620,True,12.559,0.37,1963.452,0.0,0.0,0.0,9.0,2.0,24.0,1.0,0.0,0.0,31.0,0.0,0.0,4.0,41.0,0.0,3.0,0.0
2020-02-16,15,12755,True,12.13,0.4,1980.464,5.0,5.0,3.0,4.0,37.0,19.0,4.0,9.0,5.0,0.0,0.0,2.0,8.0,7.0,0.0,45.0,0.0
2023-11-02,18,13941,True,13.553,0.0,1988.737,0.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2020-09-05,21,8643,True,12.228,0.0,1868.417,1.0,1.0,0.0,7.0,22.0,27.0,0.0,0.0,11.0,4.0,0.0,15.0,9.0,21.0,0.0,33.0,0.0
2011-07-13,9,11224,True,12.31,0.0,1759.182,16.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06,16,11394,True,11.5,0.0,1688.571,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-13,21,5223,True,10.541,0.639,1906.232,13.0,0.0,19.0,0.0,0.0,26.0,54.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2019-04-08,18,3647,True,16.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2018-09-21,18,13778,True,21.0,0.0,1794.13,0.0,1.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-23,23,9792,True,0.0,1.25,1955.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-06,9,7103,True,9.962,0.0,2000.615,0.0,0.0,0.0,0.0,0.0,36.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-27,5,14791,True,9.222,0.363,1895.583,0.0,25.0,1.0,0.0,6.0,3.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,31.0,0.0,9.0,0.0
2019-06-06,1,4231,True,8.1,0.215,1903.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
2019-06-06,8,11210,True,13.5,0.0,1960.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-08,18,11856,True,9.536,0.336,1978.571,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
2022-02-19,7,12396,True,13.5,0.4,1982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2022-08-01,15,4743,True,10.5,0.15,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-07-12,12,7230,True,8.203,0.225,1887.486,5.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
2020-02-09,22,14958,True,8.432,0.283,1863.558,1.0,9.0,0.0,2.0,9.0,13.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,34.0,2.0
2020-08-26,0,6246,True,13.395,0.275,1921.08,26.0,0.0,23.0,2.0,3.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,2.0,0.0
2021-05-16,6,12579,True,13.442,0.0,1965.351,25.0,4.0,12.0,0.0,5.0,5.0,4.0,0.0,3.0,0.0,2.0,0.0,1.0,38.0,1.0,11.0,0.0
2021-07-06,15,8081,True,7.872,0.233,1939.03,7.0,13.0,0.0,40.0,0.0,11.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,17.0,0.0
2022-02-20,17,10837,True,11.123,0.4,1816.014,28.0,1.0,15.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,7.0,0.0,0.0,4.0,9.0,0.0
2022-02-19,18,9115,True,10.96,0.365,1986.026,0.0,0.0,0.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,18.0,0.0
2012-07-11,14,3016,True,12.304,0.0,1762.824,6.0,1.0,3.0,9.0,10.0,43.0,9.0,11.0,8.0,0.0,1.0,12.0,2.0,26.0,6.0,29.0,0.0
2020-10-21,19,11195,True,11.457,0.0,1990.391,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,36.0,0.0,5.0,0.0
2020-10-21,20,8986,True,10.604,0.25,1968.923,9.0,1.0,0.0,11.0,31.0,18.0,0.0,1.0,1.0,2.0,0.0,7.0,1.0,15.0,17.0,16.0,0.0
2011-07-24,9,8265,True,11.946,0.382,1986.5,0.0,0.0,0.0,18.0,60.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,12.0,0.0
2020-09-27,9,8483,True,15.833,0.0,1982.111,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-29,12,2680,True,8.978,0.0,1706.524,6.0,3.0,4.0,0.0,4.0,2.0,13.0,10.0,8.0,8.0,0.0,21.0,0.0,0.0,0.0,45.0,0.0
2019-01-08,0,6413,True,14.381,0.0,1874.095,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
2023-07-07,8,11153,True,9.8,0.257,1991.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
2011-07-12,22,8479,True,8.21,0.0,1985.47,1.0,1.0,0.0,0.0,0.0,2.0,3.0,30.0,22.0,0.0,1.0,3.0,18.0,1.0,0.0,1.0,0.0
2011-09-12,17,7236,True,7.751,0.0,1994.441,0.0,38.0,3.0,0.0,0.0,0.0,9.0,12.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,187.0,0.0
2017-02-23,19,8088,True,8.469,0.15,1778.056,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,28.0,6.0
2020-02-23,16,12916,True,12.167,0.583,1685.561,36.0,15.0,0.0,12.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,1.0
2010-07-16,12,8473,True,10.25,0.4,1982.064,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,31.0,14.0,0.0
2012-01-03,14,4897,True,8.441,0.0,1589.21,2.0,2.0,3.0,1.0,7.0,9.0,0.0,3.0,3.0,0.0,1.0,26.0,0.0,0.0,0.0,62.0,0.0
2020-10-04,13,8789,True,17.738,0.819,1849.429,7.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,30.0,0.0,2.0,0.0
2007-05-10,23,13764,True,12.439,0.375,1937.688,2.0,2.0,0.0,0.0,49.0,13.0,3.0,3.0,36.0,0.0,1.0,8.0,5.0,0.0,0.0,14.0,2.0
2007-07-24,10,9994,True,13.286,0.41,1878.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
2022-02-18,15,10486,True,11.389,0.0,1990.248,2.0,0.0,28.0,66.0,3.0,1.0,11.0,8.0,11.0,0.0,1.0,0.0,2.0,6.0,0.0,9.0,1.0
2008-01-31,13,11896,True,12.273,0.0,1648.855,9.0,5.0,1.0,0.0,0.0,26.0,1.0,0.0,2.0,0.0,1.0,0.0,8.0,14.0,0.0,2.0,0.0
2022-01-31,10,5028,True,13.1,0.575,0.0,2.0,2.0,4.0,55.0,0.0,2.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0
2022-02-19,11,11894,True,13.824,0.0,1628.373,28.0,0.0,3.0,1.0,2.0,36.0,1.0,3.0,5.0,0.0,0.0,3.0,10.0,42.0,0.0,19.0,0.0
2022-03-31,21,3996,True,20.967,0.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-08,5,10178,True,7.5,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2009-05-26,4,7792,True,8.868,0.31,1964.683,0.0,2.0,0.0,0.0,11.0,44.0,0.0,21.0,0.0,0.0,13.0,6.0,2.0,0.0,0.0,40.0,0.0
2020-03-29,14,7797,True,12.515,0.0,1990.936,7.0,4.0,9.0,60.0,0.0,25.0,7.0,8.0,14.0,0.0,1.0,0.0,1.0,1.0,21.0,14.0,0.0
2022-01-31,10,12588,True,15.319,0.0,1979.125,0.0,1.0,0.0,0.0,4.0,15.0,21.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0
2020-02-10,9,10994,True,10.717,0.0,1940.592,2.0,0.0,1.0,1.0,47.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0
2023-07-07,10,7950,True,9.335,0.25,1754.107,1.0,0.0,0.0,0.0,6.0,28.0,0.0,0.0,4.0,0.0,0.0,3.0,9.0,26.0,0.0,7.0,0.0
2023-07-08,11,3188,True,8.503,0.0,1685.632,17.0,0.0,1.0,2.0,4.0,72.0,1.0,1.0,7.0,1.0,0.0,3.0,0.0,5.0,22.0,35.0,0.0
2019-06-06,8,6906,True,8.312,0.24,992.125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0
2022-06-09,15,9326,True,9.754,0.0,1702.462,10.0,2.0,0.0,0.0,10.0,1.0,2.0,1.0,4.0,2.0,5.0,1.0,0.0,7.0,0.0,20.0,0.0
2019-06-06,0,5210,True,13.161,0.0,1973.303,9.0,1.0,3.0,4.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0
2009-10-03,15,7593,True,8.02,0.172,2001.917,9.0,14.0,70.0,0.0,0.0,10.0,3.0,90.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,75.0,0.0
2008-03-12,6,12417,True,9.956,0.0,1963.358,0.0,9.0,5.0,0.0,46.0,3.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2008-03-12,11,11371,True,8.154,0.191,2000.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0
2011-07-14,20,6732,True,6.051,0.0,1934.833,12.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-08-26,14,11016,True,9.0,0.0,1802.091,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
2008-08-02,8,12065,True,11.536,0.15,1949.092,11.0,2.0,34.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0
2012-01-22,18,7789,True,10.817,0.407,1852.804,14.0,0.0,1.0,0.0,0.0,43.0,56.0,0.0,2.0,0.0,0.0,13.0,0.0,1.0,3.0,5.0,0.0
