grid_id,has_building,Gemiddeld Bouwjaar,Gewogen Gemiddeld Bouwjaar,Voor 1860,1860-1919,1920-1939,1940-1969,1970-1985,1986-2001,Na 2001,Incident_ID,Service_Area,Date,Hour,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,wind_speed_10m,wind_direction_10m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
7214,True,1923.25,1905.108,0.0,3.0,0.0,0.0,0.0,0.0,1.0,328328,Hendrik,2019-08-31,19,19.7785,77.237114,15.6785,19.751816,0.5,0.5,0.0,0.0,53.0,1009.0,1007.9415,13.441071,277.69595,35.64,21.0285,18.7785,16.9285,13.028501,0.518,0.515,0.511,0.616
7214,True,1923.25,1905.108,0.0,3.0,0.0,0.0,0.0,0.0,1.0,394646,Hendrik,2022-02-23,13,10.4285,60.79742,3.1785,5.0238085,0.0,0.0,0.0,0.0,0.0,1022.5,1021.3922,26.220753,225.55618,49.32,8.9785,6.5785003,7.5285,9.7285,0.711,0.723,0.722,0.683
7215,True,1893.667,1891.592,0.0,3.0,0.0,0.0,0.0,0.0,0.0,393303,Hendrik,2022-02-18,16,8.841499,66.739914,2.9915,-0.607502,0.0,0.0,0.0,0.0,1.0,985.3,984.4648,53.712433,232.8996,107.64,8.7415,7.9415,7.5415,9.841499,0.728,0.72,0.699,0.679
7215,True,1893.667,1891.592,0.0,3.0,0.0,0.0,0.0,0.0,0.0,394033,Hendrik,2022-02-19,17,4.6415,88.73416,2.9415,-0.99972105,1.7,1.7,0.0,0.0,61.0,1006.5,1005.63385,27.534704,191.30989,56.16,6.2415004,7.1915,7.5915003,9.841499,0.727,0.713,0.701,0.679
7215,True,1893.667,1891.592,0.0,3.0,0.0,0.0,0.0,0.0,0.0,409077,Hendrik,2022-08-29,19,16.848,81.69088,13.698,16.27029,0.0,0.0,0.0,0.0,1.0,1021.7,1020.97815,12.144331,11.976112,19.8,18.948,17.898,17.598,12.898,0.528,0.48,0.462,0.622
7215,True,1893.667,1891.592,0.0,3.0,0.0,0.0,0.0,0.0,0.0,417645,Hendrik,2022-12-16,16,0.4980000257492065,84.25039672851562,-1.8519999980926516,-2.6993534564971924,0.0,0.0,0.0,0.0,0.0,1018.4000244140624,1017.637451171875,5.506940841674805,348.6900939941406,10.079999923706056,-1.8020000457763672,0.2979999780654907,6.447999954223633,12.597999572753906,0.6380000114440918,0.6430000066757202,0.628000020980835,0.6060000061988831
7216,True,1938.0,1901.942,0.0,1.0,0.0,0.0,1.0,0.0,0.0,391406,Hendrik,2022-01-31,9,5.848,80.772995,2.7979999,-2.8282995,0.5,0.5,0.0,0.0,53.0,1007.2,1006.4603,48.166058,312.27362,88.2,4.948,6.248,6.948,10.348,0.722,0.669,0.685,0.674
7217,True,1953.6,1919.502,0.0,2.0,0.0,0.0,0.0,3.0,0.0,345078,Hendrik,2020-04-08,14,21.598,52.089767,11.348,21.527832,0.0,0.0,0.0,0.0,1.0,1023.2,1022.48865,3.319036,77.4712,13.679999,18.398,10.898,7.998,9.148,0.536,0.573,0.641,0.702
7217,True,1953.6,1919.502,0.0,2.0,0.0,0.0,0.0,3.0,0.0,431886,Hendrik,2023-06-19,20,19.11100006103516,76.88691711425781,14.961000442504885,20.014881134033203,0.0,0.0,0.0,0.0,1.0,1012.7000122070312,1012.1084594726562,5.154415607452393,347.9052734375,10.440000534057615,22.61100006103516,19.711000442504883,15.111000061035156,10.06100082397461,0.3109999895095825,0.4239999949932098,0.5600000023841858,0.6679999828338623
7218,True,1942.333,1923.528,0.0,5.0,0.0,0.0,0.0,4.0,0.0,134605,Hendrik,2013-01-30,8,9.1915,94.73986,8.3914995,4.3837757,1.9,1.9,0.0,0.0,61.0,1000.8,999.8319,30.0767,258.9591,62.639996,6.7915,2.8915,4.0415,9.7415,0.746,0.715,0.692,0.697
7218,True,1942.333,1923.528,0.0,5.0,0.0,0.0,0.0,4.0,0.0,393334,Hendrik,2022-02-18,17,7.411,70.58102,2.411,-1.8692951,0.3,0.3,0.0,0.0,51.0,986.2,985.59985,51.82625,249.67677,102.6,8.161,7.861,7.511,9.811001,0.732,0.727,0.702,0.681
7218,True,1942.333,1923.528,0.0,5.0,0.0,0.0,0.0,4.0,0.0,424357,Hendrik,2023-03-13,13,14.291500091552734,62.998573303222656,7.341500282287598,6.320150375366211,0.0,0.0,0.0,0.0,0.0,991.9000244140624,990.9573364257812,49.95835113525391,227.92079162597656,89.63999938964844,11.84149932861328,6.291500091552734,5.941500186920166,9.441499710083008,0.7049999833106995,0.7039999961853027,0.6819999814033508,0.6669999957084656
7219,True,1920.714,1931.971,1.0,0.0,6.0,0.0,0.0,0.0,0.0,280263,Teunis,2017-08-04,14,19.624,64.828995,12.824,16.057728,0.0,0.0,0.0,0.0,1.0,1011.1,1010.7462,30.737339,251.56496,60.120003,20.574001,18.124,16.524,12.624,0.6,0.58,0.484,0.611
7219,True,1920.714,1931.971,1.0,0.0,6.0,0.0,0.0,0.0,0.0,368949,Hendrik,2021-03-13,15,7.3305,76.82244,3.5305,0.23234415,0.3,0.3,0.0,0.0,51.0,991.1,990.8584,38.292225,260.8034,73.799995,7.4305,6.4305,6.6305003,9.1305,0.716,0.69,0.679,0.68
7222,True,1931.444,1917.823,0.0,7.0,0.0,0.0,0.0,2.0,0.0,267455,Teunis,2017-02-23,17,7.098,73.33205,2.648,-2.0388207,0.5,0.5,0.0,0.0,53.0,984.3,983.4607,51.136475,253.2234,97.2,7.698,7.198,5.398,8.248,0.728,0.712,0.658,0.63
7222,True,1931.444,1917.823,0.0,7.0,0.0,0.0,0.0,2.0,0.0,283093,Teunis,2017-09-12,18,13.3545,80.157234,10.0045,11.418893,0.0,0.0,0.0,0.0,2.0,1006.0,1005.2807,13.392774,233.74606,32.039997,15.5045,15.0045,15.4545,13.804501,0.686,0.663,0.495,0.602
7239,True,2009.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391864,IJsbrand,2022-02-06,6,8.724,84.31207,6.224,2.4220796,0.1,0.1,0.0,0.0,51.0,1003.1,1002.73517,36.707645,243.18373,68.03999,7.174,6.374,7.174,10.174,0.721,0.706,0.687,0.676
7239,True,2009.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,393964,IJsbrand,2022-02-19,13,7.024,61.726555,0.174,0.535295,0.1,0.1,0.0,0.0,51.0,1011.0,1010.6301,30.113304,242.20964,59.76,7.574,7.174,7.574,9.824,0.708,0.717,0.703,0.681
7323,True,2001.333,1983.702,0.0,0.0,0.0,0.0,1.0,0.0,2.0,267415,Dirk,2017-02-23,16,7.5,72.11775,2.8,-1.8932657,0.5,0.5,0.0,0.0,53.0,984.6,984.83997,53.08627,247.26054,97.56,8.15,7.35,5.5,8.35,0.732,0.718,0.665,0.637
7328,True,1930.0,1929.165,0.0,0.0,6.0,0.0,0.0,0.0,0.0,301534,Dirk,2018-04-29,23,8.7915,94.08161,7.8915,4.5313263,0.4,0.4,0.0,0.0,51.0,1001.7,1000.8509,25.44566,25.114815,46.8,9.7415,10.5415,10.591499,8.1915,0.666,0.634,0.66,0.671
7328,True,1930.0,1929.165,0.0,0.0,6.0,0.0,0.0,0.0,0.0,394068,Dirk,2022-02-19,19,3.0479999,96.51817,2.5479999,-2.5579264,2.7,1.4000001,0.90999997,0.0,75.0,1003.5,1002.7555,26.795223,186.17007,59.76,5.048,7.098,7.598,9.848,0.756,0.722,0.701,0.679
7328,True,1930.0,1929.165,0.0,0.0,6.0,0.0,0.0,0.0,0.0,394092,Dirk,2022-02-19,21,6.148,89.48592,4.548,1.0007234,4.7,3.7999997,0.63,0.0,73.0,1002.3,1001.5649,26.302181,267.64676,49.32,5.048,6.948,7.598,9.848,0.758,0.743,0.701,0.679
7329,True,1948.429,1936.535,0.0,0.0,2.0,5.0,0.0,0.0,0.0,393255,Dirk,2022-02-18,16,8.848,66.74132,2.998,-0.5997896,0.0,0.0,0.0,0.0,1.0,985.3,984.58417,53.712433,232.8996,107.64,8.748,7.948,7.548,9.848,0.728,0.72,0.699,0.679
7333,True,1898.125,1891.831,0.0,8.0,0.0,0.0,0.0,0.0,0.0,297637,Dirk,2018-03-10,12,14.3914995,76.90262,10.3914995,11.482388,0.0,0.0,0.0,0.0,1.0,998.0,997.17053,20.833395,198.12195,41.039997,9.6414995,5.5415,3.9915001,8.6915,0.688,0.678,0.668,0.665
7333,True,1898.125,1891.831,0.0,8.0,0.0,0.0,0.0,0.0,0.0,368744,Dirk,2021-03-11,12,9.4415,70.98005,4.4415,1.4205413,0.3,0.3,0.0,0.0,51.0,992.9,992.0601,45.860096,247.86446,94.32,8.6915,5.9415,6.4915004,9.1915,0.68,0.663,0.677,0.683
7333,True,1898.125,1891.831,0.0,8.0,0.0,0.0,0.0,0.0,0.0,393623,Dirk,2022-02-18,18,6.9415,65.14218,0.8415,-2.5259686,0.0,0.0,0.0,0.0,1.0,989.6,988.75543,51.268097,261.92688,97.56,7.9415,7.9415,7.5415,9.841499,0.724,0.72,0.7,0.679
7335,True,1878.571,1879.186,0.0,7.0,0.0,0.0,0.0,0.0,0.0,363038,Dirk,2020-12-23,16,11.048,92.62148,9.898,8.263293,0.1,0.1,0.0,0.0,51.0,1004.3,1003.5759,19.008545,217.30403,34.56,10.148,8.798,8.398,12.148,0.736,0.722,0.673,0.622
7337,True,1947.375,1933.216,0.0,4.0,0.0,0.0,0.0,2.0,2.0,314994,Hendrik,2019-03-09,15,8.7285,75.98189,4.7285004,1.4033308,0.4,0.4,0.0,0.0,51.0,1006.5,1005.40283,41.493805,278.4815,96.479996,9.2285,8.0785,7.8785,9.6285,0.736,0.708,0.665,0.624
7337,True,1947.375,1933.216,0.0,4.0,0.0,0.0,0.0,2.0,2.0,379128,Hendrik,2021-08-15,8,19.491499,81.76383,16.2915,19.888487,0.0,0.0,0.0,0.0,0.0,1014.1,1013.2717,12.229406,227.38597,25.56,17.5915,17.491499,15.591499,11.6414995,0.6,0.614,0.569,0.644
7338,True,1883.0,1882.998,0.0,5.0,0.0,0.0,0.0,0.0,0.0,47270,Hendrik,2007-01-20,9,11.2545,83.46252,8.554501,4.3077354,0.0,0.0,0.0,0.0,3.0,1007.0,1006.2746,45.035984,230.8395,72.36,9.9045,9.0045,9.1545,11.804501,0.715,0.722,0.713,0.63
7338,True,1883.0,1882.998,0.0,5.0,0.0,0.0,0.0,0.0,0.0,434857,Hendrik,2023-07-09,17,22.15450096130371,81.83963775634766,18.90450096130371,23.702800750732425,0.0,0.0,0.0,0.0,1.0,1019.2999877929688,1018.7106323242188,12.218805313110352,315.0000915527344,24.479999542236328,23.754499435424805,20.704500198364254,15.954500198364258,11.00450038909912,0.5849999785423279,0.5049999952316284,0.5239999890327454,0.6579999923706055
7341,True,1890.6,1897.386,1.0,4.0,0.0,0.0,0.0,0.0,0.0,392717,Hendrik,2022-02-17,8,7.285,70.807495,2.335,0.7164941,0.0,0.0,0.0,0.0,0.0,1000.5,999.5257,33.1376,271.86765,64.439995,7.6349998,8.185,7.3849998,9.885,0.721,0.726,0.697,0.678
7342,True,1902.8,1892.063,1.0,3.0,0.0,0.0,0.0,1.0,0.0,312901,Hendrik,2019-02-09,12,9.3545,64.30378,2.9545,1.4700933,0.0,0.0,0.0,0.0,0.0,999.6,998.87494,42.9367,236.97612,75.96,7.9545,6.3545003,5.7045,10.5045,0.69,0.685,0.629,0.602
7342,True,1902.8,1892.063,1.0,3.0,0.0,0.0,0.0,1.0,0.0,385338,Hendrik,2021-11-12,13,8.435,82.54758,5.6349998,4.859865,0.0,0.0,0.0,0.0,1.0,1013.1,1011.99445,17.106628,171.52895,32.399998,8.785001,9.435,10.835,12.935,0.652,0.659,0.648,0.636
7343,True,1885.5,1885.823,0.0,4.0,0.0,0.0,0.0,0.0,0.0,342195,Hendrik,2020-02-24,17,9.4045,88.82965,7.6545,3.3205714,0.2,0.2,0.0,0.0,51.0,1001.2,1000.4742,37.54543,235.548,68.4,7.9045,7.1545,7.8545003,9.9045,0.754,0.752,0.716,0.665
7347,True,1919.667,1910.287,0.0,5.0,0.0,0.0,0.0,1.0,0.0,41132,Teunis,2006-10-13,11,16.5415,77.74709,12.6414995,16.276073,0.0,0.0,0.0,0.0,3.0,1031.4,1030.4275,7.5170207,16.699326,18.0,15.2915,14.2915,15.1414995,13.4415,0.603,0.601,0.533,0.606
7347,True,1919.667,1910.287,0.0,5.0,0.0,0.0,0.0,1.0,0.0,313854,Teunis,2019-02-22,12,12.1915,81.08103,9.0415,10.7904625,0.0,0.0,0.0,0.0,3.0,1036.7,1035.7075,7.8954163,114.22774,19.44,9.1414995,7.3915,6.8415003,10.0415,0.644,0.648,0.65,0.605
7347,True,1919.667,1910.287,0.0,5.0,0.0,0.0,0.0,1.0,0.0,363266,Teunis,2020-12-27,8,5.9915004,89.16086,4.3415003,-2.2131958,0.8,0.8,0.0,0.0,53.0,980.9,979.9401,46.97827,193.29082,84.96,4.9915004,5.6915,8.2415,11.9915,0.746,0.719,0.699,0.619
7347,True,1919.667,1910.287,0.0,5.0,0.0,0.0,0.0,1.0,0.0,433257,Teunis,2023-07-05,12,13.66100025177002,90.657470703125,12.16100025177002,9.64809226989746,0.1000000014901161,0.1000000014901161,0.0,0.0,51.0,1008.0999755859376,1007.4998168945312,32.136932373046875,260.32672119140625,64.43999481201172,13.41100025177002,16.211000442504883,15.961000442504885,10.761000633239746,0.703000009059906,0.4979999959468841,0.546999990940094,0.6660000085830688
7347,True,1919.667,1910.287,0.0,5.0,0.0,0.0,0.0,1.0,0.0,433987,Teunis,2023-07-05,12,13.66100025177002,90.657470703125,12.16100025177002,9.64809226989746,0.1000000014901161,0.1000000014901161,0.0,0.0,51.0,1008.0999755859376,1007.4998168945312,32.136932373046875,260.32672119140625,64.43999481201172,13.41100025177002,16.211000442504883,15.961000442504885,10.761000633239746,0.703000009059906,0.4979999959468841,0.546999990940094,0.6660000085830688
7348,True,1902.0,1901.88,0.0,7.0,0.0,0.0,0.0,0.0,0.0,331736,Teunis,2019-10-17,18,11.554501,91.11645,10.1545,9.970833,0.0,0.0,0.0,0.0,1.0,1007.9,1007.17474,11.27553,163.30067,18.72,13.0045,13.4045,13.3545,13.6045,0.697,0.696,0.613,0.593
7349,True,1888.875,1891.354,0.0,8.0,0.0,0.0,0.0,0.0,0.0,275320,Teunis,2017-06-06,22,12.6675,68.95904,7.1175003,7.4234343,0.0,0.0,0.0,0.0,1.0,1000.6,1000.12177,30.886656,220.74608,57.239998,14.117499,15.9175,14.367499,9.2175,0.455,0.464,0.545,0.637
7349,True,1888.875,1891.354,0.0,8.0,0.0,0.0,0.0,0.0,0.0,283191,Teunis,2017-09-13,13,15.4675,64.34572,8.7675,8.811621,0.1,0.1,0.0,0.0,51.0,997.8,997.32776,43.422924,258.03796,87.479996,15.6675,14.617499,15.367499,13.867499,0.697,0.68,0.5,0.602
7349,True,1888.875,1891.354,0.0,8.0,0.0,0.0,0.0,0.0,0.0,293574,Teunis,2018-01-18,12,5.7915,79.34453,2.4915,-0.75247717,0.1,0.1,0.0,0.0,51.0,995.4,994.42535,33.161064,302.1372,85.32,5.2415004,4.8915,6.8415003,10.841499,0.733,0.723,0.692,0.63
7349,True,1888.875,1891.354,0.0,8.0,0.0,0.0,0.0,0.0,0.0,368636,Teunis,2021-03-11,10,10.617499,68.53972,5.0675,2.01053,0.0,0.0,0.0,0.0,3.0,989.6,989.1236,50.77149,231.91118,104.03999,8.4175,5.7175,6.5175004,9.1675,0.69,0.668,0.679,0.68
7349,True,1888.875,1891.354,0.0,8.0,0.0,0.0,0.0,0.0,0.0,393326,Teunis,2022-02-18,16,8.7175,68.6272,3.2675,-0.42766857,0.1,0.1,0.0,0.0,51.0,984.7,984.22284,51.984802,233.44743,106.92,8.5675,7.8675003,7.5175004,9.8175,0.733,0.727,0.702,0.681
7349,True,1888.875,1891.354,0.0,8.0,0.0,0.0,0.0,0.0,0.0,393885,Teunis,2022-02-19,11,6.8175,59.043495,-0.63250005,-0.4213996,0.0,0.0,0.0,0.0,1.0,1011.0,1010.5067,34.417206,254.21918,61.199997,6.7175,7.2175,7.5675,9.8175,0.706,0.717,0.703,0.681
7352,True,1926.0,1930.023,0.0,5.0,3.0,0.0,1.0,0.0,0.0,394524,Teunis,2022-02-22,9,6.711,87.37438,4.761,2.9855804,0.0,0.0,0.0,0.0,3.0,1015.0,1014.38074,16.854767,199.9832,34.2,5.361,6.411,7.561,9.761001,0.723,0.733,0.722,0.684
7353,True,1965.0,1924.758,0.0,0.0,1.0,0.0,0.0,0.0,1.0,315606,Teunis,2019-03-16,18,9.887,73.07218,5.287,2.2906528,0.0,0.0,0.0,0.0,2.0,999.2,999.07947,44.162773,229.29749,83.159996,9.387,7.837,7.787,9.637,0.719,0.723,0.687,0.611
7353,True,1965.0,1924.758,0.0,0.0,1.0,0.0,0.0,0.0,1.0,394363,Teunis,2022-02-21,9,4.1305003,83.17376,1.5304999,-4.124656,2.6,1.4999999,0.77,0.0,73.0,992.4,992.15546,43.738148,235.39426,74.520004,4.9805,6.7805004,7.5805,9.7805,0.745,0.742,0.717,0.682
7358,True,2015.0,2016.533,0.0,0.0,0.0,0.0,0.0,0.0,2.0,354604,Teunis,2020-08-26,7,16.6065,79.0393,12.9565,11.261953,0.2,0.2,0.0,0.0,51.0,999.8,1000.0356,43.07081,253.98875,78.479996,15.7565,17.3065,17.8065,12.7565,0.626,0.509,0.466,0.62
7365,True,2003.889,2007.862,0.0,0.0,0.0,0.0,1.0,1.0,7.0,321493,IJsbrand,2019-06-04,23,18.285,94.19463,17.335,18.29492,0.0,0.0,0.0,0.0,3.0,1003.1,1002.04236,17.906157,210.17343,31.68,18.285,16.984999,12.885,9.785001,0.455,0.441,0.537,0.617
7449,True,2005.25,2002.805,0.0,0.0,0.0,0.0,1.0,0.0,3.0,293425,Dirk,2018-01-18,10,5.0545,80.95004,2.0544999,-6.875238,0.0,0.0,0.0,0.0,3.0,986.4,985.7945,69.55736,295.76926,135.35999,5.1545,4.9545,6.9045,10.8545,0.732,0.721,0.693,0.643
7453,True,1931.0,1929.545,0.0,0.0,4.0,0.0,0.0,0.0,0.0,116700,Dirk,2012-01-03,12,10.0415,80.513,6.8415003,2.0860233,0.0,0.0,0.0,0.0,3.0,997.6,996.758,49.028774,209.95352,88.56,7.4915004,7.0415,7.9915004,10.9915,0.695,0.689,0.668,0.616
7453,True,1931.0,1929.545,0.0,0.0,4.0,0.0,0.0,0.0,0.0,294106,Dirk,2018-01-24,15,13.485001,72.97637,8.735001,7.55945,0.0,0.0,0.0,0.0,3.0,1006.3,1005.3411,38.358162,209.2112,76.32,10.735001,7.3849998,6.6349998,10.585,0.686,0.696,0.698,0.648
7453,True,1931.0,1929.545,0.0,0.0,4.0,0.0,0.0,0.0,0.0,393844,Dirk,2022-02-19,9,5.5915003,64.599365,-0.5585,-0.95204353,0.0,0.0,0.0,0.0,0.0,1010.3,1009.4337,29.723444,258.8262,52.92,5.6415,7.2915,7.5915003,9.841499,0.705,0.715,0.701,0.679
7453,True,1931.0,1929.545,0.0,0.0,4.0,0.0,0.0,0.0,0.0,393898,Dirk,2022-02-19,11,6.848,58.622234,-0.70199996,-0.38052416,0.1,0.1,0.0,0.0,51.0,1011.2,1010.4599,34.275703,252.89719,61.56,6.698,7.248,7.598,9.848,0.704,0.714,0.701,0.679
7454,True,1928.8,1928.215,0.0,0.0,5.0,0.0,0.0,0.0,0.0,340824,Dirk,2020-02-09,15,11.341499,76.152405,7.2915,2.8720703,0.1,0.1,0.0,0.0,51.0,989.8,988.9684,53.29216,206.04572,100.439995,8.7915,6.4915004,7.4915004,10.2415,0.673,0.679,0.69,0.672
7454,True,1928.8,1928.215,0.0,0.0,5.0,0.0,0.0,0.0,0.0,366579,Dirk,2021-02-09,17,-2.6715,81.98279,-5.3215,-6.767568,0.0,0.0,0.0,0.12,2.0,1009.4,1008.25336,8.759178,80.53775,17.64,0.5285,1.8285,5.7285004,10.1285,0.689,0.7,0.711,0.673
7454,True,1928.8,1928.215,0.0,0.0,5.0,0.0,0.0,0.0,0.0,394172,Dirk,2022-02-20,11,9.5045,88.838,7.7545004,3.444715,1.1,1.1,0.0,0.0,55.0,1003.0,1002.39404,37.550606,237.52882,68.4,7.7045,6.6045003,7.6045003,9.804501,0.754,0.741,0.704,0.68
7454,True,1928.8,1928.215,0.0,0.0,5.0,0.0,0.0,0.0,0.0,394386,Dirk,2022-02-21,9,4.435,79.42637,1.185,-3.6889186,2.6,1.3999999,0.84000003,0.0,75.0,992.9,991.9231,42.44032,235.36626,72.72,5.085,6.835,7.585,9.785001,0.744,0.742,0.717,0.68
7454,True,1928.8,1928.215,0.0,0.0,5.0,0.0,0.0,0.0,0.0,394659,Dirk,2022-02-23,16,9.341499,62.502613,2.5414999,4.485445,0.0,0.0,0.0,0.0,3.0,1020.2,1019.3368,21.650938,222.97864,51.12,9.1915,6.8415003,7.5415,9.7415,0.708,0.721,0.722,0.683
7457,True,1912.818,1908.094,0.0,9.0,2.0,0.0,0.0,0.0,0.0,394182,Dirk,2022-02-20,12,8.935,88.18465,7.085,2.4332724,1.0,1.0,0.0,0.0,55.0,1002.6,1001.6292,39.45738,238.05006,67.32,7.835,6.585,7.585,9.785001,0.741,0.738,0.705,0.68
7457,True,1912.818,1908.094,0.0,9.0,2.0,0.0,0.0,0.0,0.0,394311,Dirk,2022-02-20,21,9.985001,89.78659,8.385,1.2553549,2.6,2.6,0.0,0.0,63.0,987.9,986.9469,56.958553,233.99916,106.56,8.435,7.035,7.585,9.785001,0.763,0.755,0.708,0.68
7458,True,1892.429,1889.03,0.0,7.0,0.0,0.0,0.0,0.0,0.0,293583,Dirk,2018-01-18,11,5.585,77.08404,1.885,-2.914719,0.1,0.1,0.0,0.0,51.0,992.2,991.2279,45.834656,302.8163,127.44,5.285,4.935,6.8849998,10.835,0.73,0.721,0.693,0.643
7459,True,1901.538,1891.723,0.0,10.0,2.0,0.0,0.0,1.0,0.0,66532,Dirk,2008-03-10,18,5.6349998,85.14561,3.335,-0.69434357,0.2,0.2,0.0,0.0,51.0,976.6,975.52356,32.761974,167.94923,69.479996,5.735,6.335,7.085,9.335,0.705,0.67,0.665,0.662
7459,True,1901.538,1891.723,0.0,10.0,2.0,0.0,0.0,1.0,0.0,116863,Dirk,2012-01-06,9,6.761,74.58387,2.5609999,0.8421588,0.0,0.0,0.0,0.0,1.0,1017.4,1016.7793,28.961546,325.1246,53.28,5.811,6.611,8.061001,11.111,0.72,0.726,0.704,0.633
7459,True,1901.538,1891.723,0.0,10.0,2.0,0.0,0.0,1.0,0.0,393148,Dirk,2022-02-18,16,8.861,66.74413,3.011,-0.58436394,0.0,0.0,0.0,0.0,1.0,985.3,984.8225,53.712433,232.8996,107.64,8.761001,7.961,7.561,9.861,0.728,0.72,0.699,0.679
7462,True,1902.25,1895.21,0.0,6.0,2.0,0.0,0.0,0.0,0.0,92878,Hendrik,2010-02-27,10,5.198,86.005394,3.0479999,0.286376,0.7,0.7,0.0,0.0,53.0,999.3,998.44196,22.66857,212.68054,50.039997,4.748,4.598,3.748,8.398,0.711,0.718,0.699,0.641
7462,True,1902.25,1895.21,0.0,6.0,2.0,0.0,0.0,0.0,0.0,393892,Hendrik,2022-02-19,11,6.8285003,58.61727,-0.7215,-0.40289736,0.1,0.1,0.0,0.0,51.0,1011.2,1010.09015,34.275703,252.89719,61.56,6.6785,7.2285004,7.5785003,9.8285,0.704,0.714,0.701,0.679
7462,True,1902.25,1895.21,0.0,6.0,2.0,0.0,0.0,0.0,0.0,395530,Hendrik,2022-03-07,15,7.0285,55.336845,-1.3215001,2.1803274,0.0,0.0,0.0,0.0,0.0,1025.8,1024.6752,17.339897,85.23644,32.399998,5.8785,4.0785003,6.8285003,9.4785,0.662,0.674,0.71,0.694
7464,True,1905.25,1876.665,1.0,2.0,0.0,0.0,0.0,0.0,1.0,116796,Hendrik,2012-01-05,9,7.724,77.1569,3.974,-0.0712471,0.3,0.3,0.0,0.0,51.0,987.7,987.3396,43.666977,285.2966,84.24,6.574,6.924,8.074,11.174,0.747,0.74,0.7,0.632
7464,True,1905.25,1876.665,1.0,2.0,0.0,0.0,0.0,0.0,1.0,341235,Hendrik,2020-02-11,17,4.8719997,58.982944,-2.4780002,-2.2327633,0.0,0.0,0.0,0.0,2.0,1003.7,1002.46747,31.731092,273.2519,67.67999,5.672,6.572,7.522,10.172,0.713,0.719,0.701,0.673
7465,True,1931.333,1957.033,1.0,0.0,0.0,0.0,2.0,0.0,0.0,393106,Hendrik,2022-02-18,15,9.111,65.628265,3.011,-1.2316132,0.1,0.1,0.0,0.0,51.0,985.4,984.9232,59.865086,227.19325,106.2,8.861,7.911,7.561,9.861,0.731,0.72,0.699,0.679
7465,True,1931.333,1957.033,1.0,0.0,0.0,0.0,2.0,0.0,0.0,425344,Hendrik,2023-03-25,12,10.66100025177002,64.82649230957031,4.310999870300293,2.9794435501098637,0.1000000014901161,0.1000000014901161,0.0,0.0,51.0,1001.2000122070312,1000.7180786132812,43.95244598388672,250.37765502929688,77.4000015258789,10.511000633239746,9.461000442504885,7.861000061035156,9.261000633239746,0.7200000286102295,0.7129999995231628,0.6819999814033508,0.6669999957084656
7465,True,1931.333,1957.033,1.0,0.0,0.0,0.0,2.0,0.0,0.0,433475,Hendrik,2023-07-05,10,13.16100025177002,84.80997467041016,10.66100025177002,7.575326919555664,2.299999952316284,2.299999952316284,0.0,0.0,61.0,1005.0,1004.5206298828124,39.73232269287109,265.3226623535156,86.39999389648438,13.06100082397461,16.411001205444336,15.961000442504885,10.81100082397461,0.7269999980926514,0.4860000014305115,0.5379999876022339,0.6610000133514404
7465,True,1931.333,1957.033,1.0,0.0,0.0,0.0,2.0,0.0,0.0,434205,Hendrik,2023-07-05,10,13.16100025177002,84.80997467041016,10.66100025177002,7.575326919555664,2.299999952316284,2.299999952316284,0.0,0.0,61.0,1005.0,1004.5206298828124,39.73232269287109,265.3226623535156,86.39999389648438,13.06100082397461,16.411001205444336,15.961000442504885,10.81100082397461,0.7269999980926514,0.4860000014305115,0.5379999876022339,0.6610000133514404
7466,True,1887.9,1855.757,6.0,2.0,0.0,1.0,0.0,0.0,1.0,294579,Hendrik,2018-01-31,10,7.761,87.776344,5.861,2.9152832,1.2,1.2,0.0,0.0,55.0,1002.9,1002.41223,26.161375,235.65384,54.36,6.711,6.261,7.211,10.361,0.707,0.684,0.697,0.653
7467,True,1859.778,1853.784,7.0,2.0,0.0,0.0,0.0,0.0,0.0,293637,Hendrik,2018-01-18,13,4.7175,88.42725,2.9675,-0.9277859,1.0,0.6,0.28,0.0,73.0,997.3,996.8096,27.595825,285.12405,63.72,5.3175,4.9175,6.8675003,10.867499,0.734,0.724,0.692,0.63
7467,True,1859.778,1853.784,7.0,2.0,0.0,0.0,0.0,0.0,0.0,393725,Hendrik,2022-02-18,21,6.4045,55.170227,-1.9455,-2.5942082,0.0,0.0,0.0,0.0,1.0,995.3,994.69214,45.206886,252.86363,90.0,7.1545,7.9045,7.5545,9.8545,0.719,0.72,0.7,0.679
7469,True,1864.75,1869.762,2.0,2.0,0.0,0.0,0.0,0.0,0.0,114334,Hendrik,2011-11-05,11,14.711,78.76337,11.061001,13.710264,0.0,0.0,0.0,0.0,1.0,1005.1,1004.5038,9.114471,99.090195,27.359999,13.461,12.561001,11.961,12.661,0.654,0.643,0.627,0.617
